group_id,mouse,line,depth_class,cohort,compartment,state,family,component_a,component_b,mixture_a,mixture_b,window_start_s,window_stop_s,minimum_trials,n_odor_4,n_odor_10,n_odor_17,n_odor_18,component_distance_rms_z,mixture_distance_rms_z,mixture_cosine_distance,mean_off_axis_residual_rms_z,max_off_axis_residual_rms_z,mixture_1_component_axis_position,mixture_2_component_axis_position,best_60_40_residual_rms_z,best_60_40_assignment,n_odor_22,n_odor_30,n_odor_31,n_odor_32,n_odor_3,n_odor_12,n_odor_39,n_odor_40
213,m392,Thy1,na,Thy1,units,pre,lambda 39/40,3,12,39,40,0.0,4.0,5,,,,,3.0132987038115675,1.4905866195545823,0.1259632706642151,0.9869745215175649,1.0666632181760298,0.09571591764688492,0.47504177689552307,1.19444982330651,forward,,,,,5.0,5.0,7.0,7.0
214,m426,Thy1,na,Thy1,units,post,alpha 17/18,4,10,17,18,0.0,1.0,3,6.0,3.0,4.0,4.0,0.49078517301717484,0.935130631595637,0.28110843896865845,0.8104342675246436,1.0498190435853865,0.2576672434806824,-0.38095876574516296,0.8485501128767903,reversed,,,,,,,,
214,m426,Thy1,na,Thy1,units,post,epsilon 31/32,22,30,31,32,0.0,1.0,4,,,,,1.724393138797247,1.4746127540416676,0.04666328430175781,1.394072883250023,1.927623022295276,0.32343894243240356,0.8266533613204956,1.418718906459851,forward,4.0,5.0,6.0,5.0,,,,
214,m426,Thy1,na,Thy1,units,post,lambda 39/40,3,12,39,40,0.0,1.0,3,,,,,0.8047485180145163,0.6742552919121548,0.08700597286224365,0.7601325060829662,1.0092816410807615,0.3369618058204651,0.25086984038352966,0.7780642032800497,reversed,,,,,3.0,3.0,6.0,7.0
214,m426,Thy1,na,Thy1,units,post,alpha 17/18,4,10,17,18,1.0,2.0,3,6.0,3.0,4.0,4.0,0.8932901850449865,0.9367445425670113,0.057701826095581055,1.4578402770476042,1.5839959857867771,0.10677924752235413,-0.007114808075129986,1.5139361552544779,reversed,,,,,,,,
214,m426,Thy1,na,Thy1,units,post,epsilon 31/32,22,30,31,32,1.0,2.0,4,,,,,3.5163379066552336,1.6825933278262366,0.032233476638793945,2.08325666078161,2.4573886667435847,0.3831762671470642,0.7254517078399658,2.1034083742981267,forward,4.0,5.0,6.0,5.0,,,,
214,m426,Thy1,na,Thy1,units,post,lambda 39/40,3,12,39,40,1.0,2.0,3,,,,,1.7114872337182068,0.8841748223331991,0.04856312274932861,1.1144260592648862,1.2915696859433987,-0.19628794491291046,-0.12970468401908875,1.566141609613768,reversed,,,,,3.0,3.0,6.0,7.0
214,m426,Thy1,na,Thy1,units,post,alpha 17/18,4,10,17,18,2.0,3.0,3,6.0,3.0,4.0,4.0,0.9209162560720693,0.8467029129843948,0.07276171445846558,1.5295949077193915,1.5537759222279424,-0.09427700936794281,-0.06551529467105865,1.6205102183691178,forward,,,,,,,,
214,m426,Thy1,na,Thy1,units,post,epsilon 31/32,22,30,31,32,2.0,3.0,4,,,,,3.324219341707712,1.2702210846552247,0.03144115209579468,2.055233520187741,2.365834766717014,0.5336489081382751,0.7647407054901123,2.1178760786168085,forward,4.0,5.0,6.0,5.0,,,,
214,m426,Thy1,na,Thy1,units,post,lambda 39/40,3,12,39,40,2.0,3.0,3,,,,,1.5568572258813667,0.9577702791356447,0.053904831409454346,1.5195371110234048,1.6467654045799507,0.04606097564101219,0.38077589869499207,1.5850211883089877,forward,,,,,3.0,3.0,6.0,7.0
