group_id,mouse,line,depth_class,cohort,compartment,unit_id,n_awake_trials,median_pupil_coverage,f0_vs_pupil_rho,f0_vs_speed_rho,f0_vs_respiration_rho
202,m496,DAT,superficial,DAT superficial,somas,g62,78,0.531578947368421,-0.20869565217391303,0.046499672368471974,-0.06874039938556069
202,m496,DAT,superficial,DAT superficial,somas,g63,78,0.531578947368421,0.050434782608695654,0.07351546125886801,0.14607334869431643
202,m496,DAT,superficial,DAT superficial,somas,g64,78,0.531578947368421,-0.13130434782608694,-0.117754291867824,0.045890937019969276
202,m496,DAT,superficial,DAT superficial,somas,g65,78,0.531578947368421,0.13304347826086957,0.06204613480469424,0.1604742703533026
202,m496,DAT,superficial,DAT superficial,somas,g66,78,0.531578947368421,-0.04347826086956521,0.028679666814534207,0.15845814132104455
202,m496,DAT,superficial,DAT superficial,somas,g67,78,0.531578947368421,0.01826086956521739,-0.14278866887909367,0.04579493087557604
202,m496,DAT,superficial,DAT superficial,somas,g68,78,0.531578947368421,0.01652173913043478,-0.09702567528619431,-0.2529281874039939
202,m496,DAT,superficial,DAT superficial,somas,g69,78,0.531578947368421,0.12869565217391304,0.09871495592673156,0.13973694316436253
202,m496,DAT,superficial,DAT superficial,somas,g70,78,0.531578947368421,0.14782608695652172,0.13302132442365666,0.15831413210445472
202,m496,DAT,superficial,DAT superficial,somas,g71,78,0.531578947368421,-0.5434782608695652,-0.1844110196989469,-0.4438364055299539
202,m496,DAT,superficial,DAT superficial,somas,g72,78,0.531578947368421,0.07478260869565216,0.103681186982747,0.2487999231950845
202,m496,DAT,superficial,DAT superficial,somas,g73,78,0.531578947368421,-0.047826086956521734,0.29276630649912017,0.11103110599078342
202,m496,DAT,superficial,DAT superficial,somas,g74,78,0.531578947368421,-0.047826086956521734,0.33480780213955785,0.06494815668202765
202,m496,DAT,superficial,DAT superficial,somas,g75,78,0.531578947368421,-0.15217391304347824,0.09553961637684956,0.25739247311827956
202,m496,DAT,superficial,DAT superficial,somas,g76,78,0.531578947368421,-0.040869565217391296,0.04906534672477663,0.08760560675883257
202,m496,DAT,superficial,DAT superficial,somas,g77,78,0.531578947368421,0.1843478260869565,-0.06503095398158332,0.05261136712749616
202,m496,DAT,superficial,DAT superficial,somas,g78,78,0.531578947368421,0.13391304347826086,0.11560776233210378,0.07118855606758832
202,m496,DAT,superficial,DAT superficial,somas,g79,78,0.531578947368421,-0.07217391304347825,0.2538366436175669,-0.00024001536098310295
202,m496,DAT,superficial,DAT superficial,somas,g80,78,0.531578947368421,0.20608695652173914,-0.0986895532103325,-0.08266129032258066
202,m496,DAT,superficial,DAT superficial,somas,g81,78,0.531578947368421,-0.25999999999999995,-0.1833695083265856,-0.4046178955453149
202,m496,DAT,superficial,DAT superficial,somas,g82,78,0.531578947368421,0.288695652173913,0.030114920291080868,0.13541666666666669
202,m496,DAT,superficial,DAT superficial,somas,g83,78,0.531578947368421,-0.07304347826086956,-0.0888968060384964,0.31902841781874036
202,m496,DAT,superficial,DAT superficial,somas,g84,78,0.531578947368421,0.08173913043478259,0.040796762536883906,0.19114823348694318
202,m496,DAT,superficial,DAT superficial,somas,g85,78,0.531578947368421,0.046956521739130425,0.07973912677663672,0.17981950844854072
202,m496,DAT,superficial,DAT superficial,somas,g86,78,0.531578947368421,0.21739130434782608,0.08203807261075129,0.20598118279569894
202,m496,DAT,superficial,DAT superficial,somas,g87,78,0.531578947368421,-0.24260869565217388,0.14510031607140778,0.08328533026113673
202,m496,DAT,superficial,DAT superficial,somas,g88,78,0.531578947368421,0.22869565217391302,0.13021432426156096,0.2978110599078341
202,m496,DAT,superficial,DAT superficial,somas,g89,78,0.531578947368421,-0.08869565217391304,-0.127496233606862,-0.16570660522273425
202,m496,DAT,superficial,DAT superficial,somas,g90,78,0.531578947368421,-0.4017391304347826,-0.10674221430883325,0.26411290322580644
202,m496,DAT,superficial,DAT superficial,somas,g91,78,0.531578947368421,-0.13304347826086957,-0.06232556468508386,0.06581221198156682
202,m496,DAT,superficial,DAT superficial,somas,g92,78,0.531578947368421,-0.21043478260869564,0.1058658205930658,0.11218317972350232
202,m496,DAT,superficial,DAT superficial,somas,g93,78,0.531578947368421,-0.015652173913043476,0.12246649575984889,0.14304915514592936
202,m496,DAT,superficial,DAT superficial,somas,g94,78,0.531578947368421,-0.32521739130434785,0.09136086952920484,0.1527457757296467
202,m496,DAT,superficial,DAT superficial,somas,g95,78,0.531578947368421,-0.10173913043478258,-0.18804360814401191,-0.022705453149001537
202,m496,DAT,superficial,DAT superficial,somas,g96,78,0.531578947368421,-0.5026086956521739,0.06144917096931643,0.2539842549923196
202,m496,DAT,superficial,DAT superficial,somas,g97,78,0.531578947368421,-0.1678260869565217,-0.0033531585646753895,-0.17703533026113674
202,m496,DAT,superficial,DAT superficial,somas,g98,78,0.531578947368421,-0.04608695652173912,-0.0009526018649645994,0.10896697388632873
202,m496,DAT,superficial,DAT superficial,somas,g99,78,0.531578947368421,0.18086956521739128,0.22790047017413076,0.30184331797235026
202,m496,DAT,superficial,DAT superficial,somas,g100,78,0.531578947368421,-0.21478260869565213,-0.04610593026428661,0.19882872503840243
202,m496,DAT,superficial,DAT superficial,somas,g101,78,0.531578947368421,0.02695652173913043,0.07807524885249857,0.10296658986175115
202,m496,DAT,superficial,DAT superficial,somas,g102,78,0.531578947368421,0.5191304347826087,-0.1196975996723518,0.23627112135176656
202,m496,DAT,superficial,DAT superficial,somas,g103,78,0.531578947368421,-0.33391304347826084,-0.01334912746770392,0.05553955453149001
