group_id,mouse,line,depth_class,cohort,compartment,unit_id,n_awake_trials,median_pupil_coverage,f0_vs_pupil_rho,f0_vs_speed_rho,f0_vs_respiration_rho
177,m442,DAT,superficial,DAT superficial,groups,g160,106,0.0,,0.12724266462046405,0.23538559209636287
177,m442,DAT,superficial,DAT superficial,groups,g161,106,0.0,,0.10838851150352494,0.21473875493239883
177,m442,DAT,superficial,DAT superficial,groups,g162,106,0.0,,0.11285049167513478,0.27206066505023635
177,m442,DAT,superficial,DAT superficial,groups,g163,106,0.0,,0.004660177468526461,0.2604821284403744
177,m442,DAT,superficial,DAT superficial,groups,g164,106,0.0,,0.21536931400074474,0.354525705220777
177,m442,DAT,superficial,DAT superficial,groups,g165,106,0.0,,-0.022040555813521552,0.15738772374662907
177,m442,DAT,superficial,DAT superficial,groups,g166,106,0.0,,0.15541717267445607,0.2670576655794761
177,m442,DAT,superficial,DAT superficial,groups,g167,106,0.0,,0.09498732504277871,0.259777398596414
177,m442,DAT,superficial,DAT superficial,groups,g168,106,0.0,,0.08239417371561561,0.2010518530042421
177,m442,DAT,superficial,DAT superficial,groups,g169,106,0.0,,0.03206730624471316,0.22465156645653614
177,m442,DAT,superficial,DAT superficial,groups,g170,106,0.0,,0.05995722330826084,0.17268210862464586
177,m442,DAT,superficial,DAT superficial,groups,g171,106,0.0,,-0.02674138913782578,0.13922200157049258
177,m442,DAT,superficial,DAT superficial,groups,g172,106,0.0,,0.046266363875098034,0.23461097168936504
177,m442,DAT,superficial,DAT superficial,groups,g173,106,0.0,,0.0749338241803955,0.2893760520427512
177,m442,DAT,superficial,DAT superficial,groups,g174,106,0.0,,0.06751413050095315,0.17889654452138765
177,m442,DAT,superficial,DAT superficial,groups,g175,106,0.0,,0.09562257278930632,0.30189811125361793
177,m442,DAT,superficial,DAT superficial,groups,g176,106,0.0,,0.18533988252689207,0.15983971766652436
177,m442,DAT,superficial,DAT superficial,groups,g177,106,0.0,,-0.005087063954193008,0.2207668159943742
177,m442,DAT,superficial,DAT superficial,groups,g178,106,0.0,,-0.08044269263828283,-0.000896928892313247
177,m442,DAT,superficial,DAT superficial,groups,g179,106,0.0,,0.004340012604276551,0.19885030026856415
177,m442,DAT,superficial,DAT superficial,groups,g180,106,0.0,,0.12823365110504711,0.23659702852234438
177,m442,DAT,superficial,DAT superficial,groups,g181,106,0.0,,-0.12247068354854873,-0.029348212262119817
177,m442,DAT,superficial,DAT superficial,groups,g182,106,0.0,,-0.07301283499489604,-0.10086955510372159
177,m442,DAT,superficial,DAT superficial,groups,g183,106,0.0,,-0.013025119794801875,0.1685585654054395
177,m442,DAT,superficial,DAT superficial,groups,g184,106,0.0,,0.07845055570517227,0.18973540600577044
177,m442,DAT,superficial,DAT superficial,groups,g185,106,0.0,,0.11818657274596661,0.2855378952892808
177,m442,DAT,superficial,DAT superficial,groups,g186,106,0.0,,0.09924602593549975,0.20571122387340182
177,m442,DAT,superficial,DAT superficial,groups,g187,106,0.0,,0.08325302866892091,0.2177906428516984
177,m442,DAT,superficial,DAT superficial,groups,g188,106,0.0,,-0.050753753956568996,0.12587290403034995
177,m442,DAT,superficial,DAT superficial,groups,g189,106,0.0,,0.23447248423432265,0.20649166849398612
177,m442,DAT,superficial,DAT superficial,groups,g190,106,0.0,,0.005935754943553879,0.14144685116051636
177,m442,DAT,superficial,DAT superficial,groups,g191,106,0.0,,-0.18947661585227982,0.08268053607323932
177,m442,DAT,superficial,DAT superficial,groups,g192,106,0.0,,0.15308454294920673,0.17354991644902687
177,m442,DAT,superficial,DAT superficial,groups,g193,106,0.0,,-0.21928244011935472,0.02087398149383557
177,m442,DAT,superficial,DAT superficial,groups,g194,106,0.0,,-0.20755830770944136,-0.08016447580389308
177,m442,DAT,superficial,DAT superficial,groups,g195,106,0.0,,0.16255735734542628,0.14562281230200075
177,m442,DAT,superficial,DAT superficial,groups,g196,106,0.0,,0.18470971676233672,0.21509403196117222
177,m442,DAT,superficial,DAT superficial,groups,g197,106,0.0,,0.11269803221596816,0.20464539278708158
177,m442,DAT,superficial,DAT superficial,groups,g198,106,0.0,,0.1979584437639163,0.20996872400509656
177,m442,DAT,superficial,DAT superficial,groups,g199,106,0.0,,-0.28543459945175265,0.021846625162772658
177,m442,DAT,superficial,DAT superficial,groups,g200,106,0.0,,0.20470223384105327,0.23915968250038222
177,m442,DAT,superficial,DAT superficial,groups,g201,106,0.0,,-0.11793247364735558,0.16222764523696873
177,m442,DAT,superficial,DAT superficial,groups,g202,106,0.0,,0.18337823748561485,0.26715085299685926
177,m442,DAT,superficial,DAT superficial,groups,g203,106,0.0,,0.1467727213397085,0.30535186991038255
177,m442,DAT,superficial,DAT superficial,groups,g204,106,0.0,,0.08870091334314162,0.27691223496774886
177,m442,DAT,superficial,DAT superficial,groups,g205,106,0.0,,0.12281625832265974,0.19688754028993063
177,m442,DAT,superficial,DAT superficial,groups,g206,106,0.0,,0.025648763013798308,0.1402062936666026
177,m442,DAT,superficial,DAT superficial,groups,g207,106,0.0,,0.002510499094277068,0.23990518183944776
177,m442,DAT,superficial,DAT superficial,groups,g208,106,0.0,,0.17075459426661843,0.13400933041062013
177,m442,DAT,superficial,DAT superficial,groups,g209,106,0.0,,0.16436146094556464,0.1312137078891243
177,m442,DAT,superficial,DAT superficial,groups,g210,106,0.0,,-0.014727583755495838,-0.0879339767282169
177,m442,DAT,superficial,DAT superficial,groups,g211,106,0.0,,-0.02360580626096555,0.2562013314543339
177,m442,DAT,superficial,DAT superficial,groups,g212,106,0.0,,-0.06452592510128732,0.14535489847702407
177,m442,DAT,superficial,DAT superficial,groups,g213,106,0.0,,-0.06842888725595288,0.18290942768245147
177,m442,DAT,superficial,DAT superficial,groups,g214,106,0.0,,-0.1002624223299439,0.12976930291968478
177,m442,DAT,superficial,DAT superficial,groups,g215,106,0.0,,0.3450157560940692,0.23126787309074293
177,m442,DAT,superficial,DAT superficial,groups,g216,106,0.0,,0.20378747708605352,0.17621740627162077
177,m442,DAT,superficial,DAT superficial,groups,g217,106,0.0,,0.34688084347787423,-0.06457888024655378
177,m442,DAT,superficial,DAT superficial,groups,g218,106,0.0,,-0.14635091683601423,-0.0820223999379705
177,m442,DAT,superficial,DAT superficial,groups,g219,106,0.0,,-0.19498548431016713,-0.2171674519979483
177,m442,DAT,superficial,DAT superficial,groups,g220,106,0.0,,0.13580072226168385,-0.05273242981171519
177,m442,DAT,superficial,DAT superficial,groups,g221,106,0.0,,0.1671006492285917,-0.017868687283227543
177,m442,DAT,superficial,DAT superficial,groups,g222,106,0.0,,-0.07520825120689541,-0.018625835049466
177,m442,DAT,superficial,DAT superficial,groups,g223,106,0.0,,0.12395970426640943,-0.024252025373976367
177,m442,DAT,superficial,DAT superficial,groups,g224,106,0.0,,0.09385912504494572,0.3427025516402842
177,m442,DAT,superficial,DAT superficial,groups,g225,106,0.0,,0.029922709852435992,0.1980931525023257
177,m442,DAT,superficial,DAT superficial,groups,g226,106,0.0,,0.14098434387334907,0.23536229524201704
177,m442,DAT,superficial,DAT superficial,groups,g227,106,0.0,,-0.04666275846893126,0.05690839095319959
177,m442,DAT,superficial,DAT superficial,groups,g228,106,0.0,,0.10147701602130466,0.22295672030287927
177,m442,DAT,superficial,DAT superficial,groups,g229,106,0.0,,-0.11467492320316204,0.18845990323033796
177,m442,DAT,superficial,DAT superficial,groups,g230,106,0.0,,-0.05836148096898351,0.045038643664015186
177,m442,DAT,superficial,DAT superficial,groups,g231,106,0.0,,0.02604007562565931,0.04702470049699452
177,m442,DAT,superficial,DAT superficial,groups,g232,106,0.0,,-0.002673122517388134,-0.14098673828718683
177,m442,DAT,superficial,DAT superficial,groups,g233,106,0.0,,-0.20689765005305263,-0.1166473497094137
177,m442,DAT,superficial,DAT superficial,groups,g234,106,0.0,,0.05618131070290079,0.09845250646534497
177,m442,DAT,superficial,DAT superficial,groups,g235,106,0.0,,0.05657770529673402,0.09909316995985445
177,m442,DAT,superficial,DAT superficial,groups,g236,106,0.0,,0.16859475192842457,0.10945444593014839
177,m442,DAT,superficial,DAT superficial,groups,g237,106,0.0,,-0.07839973588545007,-0.05102593523088543
177,m442,DAT,superficial,DAT superficial,groups,g238,106,0.0,,0.027508768415631116,-0.024036529471277733
177,m442,DAT,superficial,DAT superficial,groups,g239,106,0.0,,-0.01930136753049455,0.10061911391950425
177,m442,DAT,superficial,DAT superficial,groups,g240,106,0.0,,-0.31132729760021766,-0.13930936477428932
177,m442,DAT,superficial,DAT superficial,groups,g241,106,0.0,,0.1873726753157804,0.06862670868913628
177,m442,DAT,superficial,DAT superficial,groups,g242,106,0.0,,-0.1350282610019063,-0.05447969388765008
177,m442,DAT,superficial,DAT superficial,groups,g243,106,0.0,,-0.1766446113724223,0.052767375093233884
177,m442,DAT,superficial,DAT superficial,groups,g244,106,0.0,,0.02759008012718665,0.17470893495273035
177,m442,DAT,superficial,DAT superficial,groups,g245,106,0.0,,0.08113384218650486,0.27471650644565737
177,m442,DAT,superficial,DAT superficial,groups,g246,106,0.0,,0.043466191808404386,0.26529875307636824
177,m442,DAT,superficial,DAT superficial,groups,g247,106,0.0,,0.12113920427182688,0.28693570655002876
177,m442,DAT,superficial,DAT superficial,groups,g248,106,0.0,,0.0706090575220356,0.1998986587141251
177,m442,DAT,superficial,DAT superficial,groups,g249,106,0.0,,0.12334478444777071,0.14334554478969894
177,m442,DAT,superficial,DAT superficial,groups,g250,106,0.0,,-0.07514218544125655,0.17172693759646812
177,m442,DAT,superficial,DAT superficial,groups,g251,106,0.0,,0.09622732864400059,0.20150031745039876
177,m442,DAT,superficial,DAT superficial,groups,g252,106,0.0,,0.0880148457768918,0.17887324766704185
177,m442,DAT,superficial,DAT superficial,groups,g253,106,0.0,,0.18988317441005748,0.21057444221808733
177,m442,DAT,superficial,DAT superficial,groups,g254,106,0.0,,0.052994908006318356,0.15933883529808968
177,m442,DAT,superficial,DAT superficial,groups,g255,106,0.0,,-0.09154174126561303,0.0599369820181534
177,m442,DAT,superficial,DAT superficial,groups,g256,106,0.0,,-0.03211812606443537,0.1810631519755469
177,m442,DAT,superficial,DAT superficial,groups,g257,106,0.0,,0.09638995206711166,0.12933248690070107
177,m442,DAT,superficial,DAT superficial,groups,g258,106,0.0,,0.059200007994399936,0.06353052180099285
177,m442,DAT,superficial,DAT superficial,groups,g259,106,0.0,,-0.1295803763276856,-0.05418265899474115
177,m442,DAT,superficial,DAT superficial,groups,g260,106,0.0,,0.028052540486658742,0.2712860446432385
177,m442,DAT,superficial,DAT superficial,groups,g261,106,0.0,,-0.04257684496326575,0.15986883873445662
177,m442,DAT,superficial,DAT superficial,groups,g262,106,0.0,,-0.11521869527418967,0.11469041394436663
177,m442,DAT,superficial,DAT superficial,groups,g263,106,0.0,,0.05440261701262352,0.112622818121177
177,m442,DAT,superficial,DAT superficial,groups,g264,106,0.0,,0.10428735205194276,0.1613714858397606
177,m442,DAT,superficial,DAT superficial,groups,g265,106,0.0,,0.10816490429674722,0.23190271237166593
177,m442,DAT,superficial,DAT superficial,groups,g266,106,0.0,,-0.03317009633268508,0.14762634177573944
177,m442,DAT,superficial,DAT superficial,groups,g267,106,0.0,,-0.1083326097018305,0.12420135473103891
177,m442,DAT,superficial,DAT superficial,groups,g268,106,0.0,,0.1409487699995435,0.27059878744003746
177,m442,DAT,superficial,DAT superficial,groups,g269,106,0.0,,0.05333031881648493,0.2195903248499114
177,m442,DAT,superficial,DAT superficial,groups,g270,106,0.0,,-0.1149086943738842,0.07429366850875181
177,m442,DAT,superficial,DAT superficial,groups,g271,106,0.0,,0.06570494491884254,0.17089407505360582
177,m442,DAT,superficial,DAT superficial,groups,g272,106,0.0,,-0.22079687074707652,0.034904512023592786
177,m442,DAT,superficial,DAT superficial,groups,g273,106,0.0,,0.04567685396632043,0.2239177155446435
177,m442,DAT,superficial,DAT superficial,groups,g274,106,0.0,,0.09920537007972198,0.20635771158149774
177,m442,DAT,superficial,DAT superficial,groups,g275,106,0.0,,0.09516519441180644,0.25240394419596873
177,m442,DAT,superficial,DAT superficial,groups,g276,106,0.0,,0.04731325216137552,0.1983727147544753
177,m442,DAT,superficial,DAT superficial,groups,g277,106,0.0,,0.03243829092868528,0.18828517682274448
177,m442,DAT,superficial,DAT superficial,groups,g278,106,0.0,,-0.126205940298131,-0.0005300034363669186
177,m442,DAT,superficial,DAT superficial,groups,g279,106,0.0,,0.01699414771510631,0.3070700129183852
177,m442,DAT,superficial,DAT superficial,groups,g280,106,0.0,,0.07413087102878461,0.3122186177288067
177,m442,DAT,superficial,DAT superficial,groups,g281,106,0.0,,0.06566428906306478,0.026284675915647298
177,m442,DAT,superficial,DAT superficial,groups,g282,106,0.0,,0.1880130050442802,0.26220027144837704
177,m442,DAT,superficial,DAT superficial,groups,g283,106,0.0,,0.08668336650016996,0.2138243533993262
177,m442,DAT,superficial,DAT superficial,groups,g284,106,0.0,,0.22667672388893595,0.19821546098764112
177,m442,DAT,superficial,DAT superficial,groups,g285,106,0.0,,0.07294168724728493,0.26361555534988435
177,m442,DAT,superficial,DAT superficial,groups,g286,106,0.0,,0.09206518540875178,0.1340035061970337
177,m442,DAT,superficial,DAT superficial,groups,g287,106,0.0,,0.18297167892783722,0.25609067139619135
177,m442,DAT,superficial,DAT superficial,groups,g288,106,0.0,,0.07537087463000648,0.18419075467147036
177,m442,DAT,superficial,DAT superficial,groups,g289,106,0.0,,0.1256926601189367,0.17317716677949407
177,m442,DAT,superficial,DAT superficial,groups,g290,106,0.0,,0.17206066363347916,0.22156473325571782
177,m442,DAT,superficial,DAT superficial,groups,g291,106,0.0,,0.08979353946716907,0.22779664179321893
177,m442,DAT,superficial,DAT superficial,groups,g292,106,0.0,,0.1429510708965985,0.1969807277073138
177,m442,DAT,superficial,DAT superficial,groups,g293,106,0.0,,0.0037098468397211747,0.005538827120713622
177,m442,DAT,superficial,DAT superficial,groups,g294,106,0.0,,0.11429377455524549,0.26185664284677657
177,m442,DAT,superficial,DAT superficial,groups,g295,106,0.0,,0.01633857204068983,-0.008707199311742237
177,m442,DAT,superficial,DAT superficial,groups,g296,106,0.0,,-0.006997889175748023,0.15369517233281996
177,m442,DAT,superficial,DAT superficial,groups,g297,106,0.0,,0.056313442234178536,0.13527900897246617
177,m442,DAT,superficial,DAT superficial,groups,g298,106,0.0,,-0.00736887385972014,0.21504743825248063
177,m442,DAT,superficial,DAT superficial,groups,g299,106,0.0,,0.06956216923575813,0.3174953552381301
177,m442,DAT,superficial,DAT superficial,groups,g300,106,0.0,,-0.08849255208228056,0.021730140891043668
177,m442,DAT,superficial,DAT superficial,groups,g301,106,0.0,,0.07581808904356191,0.2616760922255966
177,m442,DAT,superficial,DAT superficial,groups,g302,106,0.0,,0.030857794535324615,0.021840800949186206
177,m442,DAT,superficial,DAT superficial,groups,g303,106,0.0,,0.10974031870813566,0.14611787045684896
177,m442,DAT,superficial,DAT superficial,groups,g304,106,0.0,,0.09677618269700045,0.2791196119170133
177,m442,DAT,superficial,DAT superficial,groups,g305,106,0.0,,0.13158267722474062,0.3460922439475979
177,m442,DAT,superficial,DAT superficial,groups,g306,106,0.0,,-0.14525320873001452,0.019872216756966224
177,m442,DAT,superficial,DAT superficial,groups,g307,106,0.0,,0.11672804391993925,0.008153899021029518
177,m442,DAT,superficial,DAT superficial,groups,g308,106,0.0,,-0.06883036383175833,-0.11895373828964778
177,m442,DAT,superficial,DAT superficial,groups,g309,106,0.0,,0.1497405988114855,-0.03886497726237855
177,m442,DAT,superficial,DAT superficial,groups,g310,106,0.0,,0.12689708984635303,0.23193765765318464
177,m442,DAT,superficial,DAT superficial,groups,g311,106,0.0,,0.10895769348441366,0.142180702072409
177,m442,DAT,superficial,DAT superficial,groups,g312,106,0.0,,0.1393326997323773,0.07889479724204705
177,m442,DAT,superficial,DAT superficial,groups,g313,106,0.0,,0.04324258460162668,0.15027053474398755
177,m442,DAT,superficial,DAT superficial,groups,g314,106,0.0,,-0.021938916174077137,-0.07636708854552789
177,m442,DAT,superficial,DAT superficial,groups,g315,106,0.0,,-0.02701073418235348,0.09289620670387201
177,m442,DAT,superficial,DAT superficial,groups,g316,106,0.0,,0.17909920866500495,0.22032999997539046
177,m442,DAT,superficial,DAT superficial,groups,g317,106,0.0,,0.1550970078102062,0.22690553711449216
177,m442,DAT,superficial,DAT superficial,groups,g318,106,0.0,,0.15411110330759534,0.2753164004450617
177,m442,DAT,superficial,DAT superficial,groups,g319,106,0.0,,-0.1321467772236571,0.16201214933427008
177,m442,DAT,superficial,DAT superficial,groups,g320,106,0.0,,0.054438190886429066,0.2211104445959747
177,m442,DAT,superficial,DAT superficial,groups,g321,106,0.0,,0.13417957001254543,0.26679557596808584
177,m442,DAT,superficial,DAT superficial,groups,g322,106,0.0,,0.19934582484233254,0.1682557062989441
177,m442,DAT,superficial,DAT superficial,groups,g323,106,0.0,,0.08773533676841966,0.21726646362891797
177,m442,DAT,superficial,DAT superficial,groups,g324,106,0.0,,-0.1580547213180387,0.0846957139741509
177,m442,DAT,superficial,DAT superficial,groups,g325,106,0.0,,0.11324180428699579,0.2895740753046904
177,m442,DAT,superficial,DAT superficial,groups,g326,106,0.0,,-0.04340012604276552,0.16526788472909543
177,m442,DAT,superficial,DAT superficial,groups,g327,106,0.0,,0.008558057641219804,-0.12379948399357389
177,m442,DAT,superficial,DAT superficial,groups,g328,106,0.0,,0.056481147639261826,0.06381590826672888
177,m442,DAT,superficial,DAT superficial,groups,g329,106,0.0,,0.13127775830640737,0.18391119241932075
177,m442,DAT,superficial,DAT superficial,groups,g330,106,0.0,,-0.028875821566158512,-0.06577284403177597
177,m442,DAT,superficial,DAT superficial,groups,g331,106,0.0,,0.06259985393381565,0.22201902191546086
177,m442,DAT,superficial,DAT superficial,groups,g332,106,0.0,,0.24391480673870888,0.14050915277309795
177,m442,DAT,superficial,DAT superficial,groups,g333,106,0.0,,-0.019875631493355497,0.018940342583134283
177,m442,DAT,superficial,DAT superficial,groups,g334,106,0.0,,0.28814329584294635,0.2078195891916966
177,m442,DAT,superficial,DAT superficial,groups,g335,106,0.0,,0.06648248816059232,0.08066535817232774
177,m442,DAT,superficial,DAT superficial,groups,g336,106,0.0,,-0.012974299975079668,-0.13509845835128623
177,m442,DAT,superficial,DAT superficial,groups,g337,106,0.0,,0.10015570070852726,0.17228023788718083
177,m442,DAT,superficial,DAT superficial,groups,g338,106,0.0,,-0.08275499443564328,0.17460409910817423
177,m442,DAT,superficial,DAT superficial,groups,g339,106,0.0,,0.17173033480528482,0.2617692796429798
177,m442,DAT,superficial,DAT superficial,groups,g340,106,0.0,,0.15188519520376265,0.24260179272997395
177,m442,DAT,superficial,DAT superficial,groups,g341,106,0.0,,0.021933834192104915,0.06821318952449837
177,m442,DAT,superficial,DAT superficial,groups,g342,106,0.0,,-0.10075029259927709,0.05341968701491624
177,m442,DAT,superficial,DAT superficial,groups,g343,106,0.0,,-0.002093776572554964,-0.0744450980619995
177,m442,DAT,superficial,DAT superficial,groups,g344,106,0.0,,-0.12599249705529775,-0.08552857651701319
177,m442,DAT,superficial,DAT superficial,groups,g345,106,0.0,,0.11294704933260698,0.2936976185238968
177,m442,DAT,superficial,DAT superficial,groups,g346,106,0.0,,0.1589440681631773,0.22399343032126734
177,m442,DAT,superficial,DAT superficial,groups,g347,106,0.0,,5.0819819722207866e-05,0.17767928388181964
177,m442,DAT,superficial,DAT superficial,groups,g348,106,0.0,,-0.04307487919654339,0.2797136817028312
177,m442,DAT,superficial,DAT superficial,groups,g349,106,0.0,,0.2592776382407323,0.30778639118951856
177,m442,DAT,superficial,DAT superficial,groups,g350,106,0.0,,0.12039215292191044,-0.08716518053480556
177,m442,DAT,superficial,DAT superficial,groups,g351,106,0.0,,0.03404419723190705,0.13529065739963905
177,m442,DAT,superficial,DAT superficial,groups,g352,106,0.0,,-0.0037555846774711614,0.11861010968804724
177,m442,DAT,superficial,DAT superficial,groups,g353,106,0.0,,0.1610683366275656,0.1680576830370048
177,m442,DAT,superficial,DAT superficial,groups,g354,106,0.0,,0.1128759015849959,0.2624041189239028
177,m442,DAT,superficial,DAT superficial,groups,g355,106,0.0,,-0.1519004411496793,0.13139425851030423
177,m442,DAT,superficial,DAT superficial,groups,g356,106,0.0,,0.06903364311064718,-0.06933143853309671
177,m442,DAT,superficial,DAT superficial,groups,g357,106,0.0,,0.021471373832632822,-0.002661665609007493
177,m442,DAT,superficial,DAT superficial,groups,g358,106,0.0,,0.16553031679917543,0.11420118000310485
177,m442,DAT,superficial,DAT superficial,groups,g359,106,0.0,,0.17912461857486606,0.19996272506357604
177,m442,DAT,superficial,DAT superficial,groups,g360,106,0.0,,0.04453849000454297,0.10032207902659532
177,m442,DAT,superficial,DAT superficial,groups,g361,106,0.0,,0.0009604945927497286,0.15559386596200253
177,m442,DAT,superficial,DAT superficial,groups,g362,106,0.0,,-0.12322789886240965,0.0960005125454497
177,m442,DAT,superficial,DAT superficial,groups,g363,106,0.0,,0.21375832571555073,0.28089017284729406
177,m442,DAT,superficial,DAT superficial,groups,g364,106,0.0,,0.04852276387076406,0.2073012341825026
177,m442,DAT,superficial,DAT superficial,groups,g365,106,0.0,,0.015002010781995763,-0.037601122914118976
177,m442,DAT,superficial,DAT superficial,groups,g366,106,0.0,,-0.029622872916074967,0.17424882207940082
177,m442,DAT,superficial,DAT superficial,groups,g367,106,0.0,,-0.11136655293924633,0.09382808087770396
177,m442,DAT,superficial,DAT superficial,groups,g368,106,0.0,,-0.1466863276461808,0.17396343561366476
177,m442,DAT,superficial,DAT superficial,groups,g369,106,0.0,,0.11328246014277356,0.1774288426976023
177,m442,DAT,superficial,DAT superficial,groups,g370,106,0.0,,-0.09265469531752937,-0.08916288579495778
177,m442,DAT,superficial,DAT superficial,groups,g371,106,0.0,,0.10890687366469146,0.3166333716273355
177,m442,DAT,superficial,DAT superficial,groups,g372,106,0.0,,0.1338797330761844,0.3010710729243421
177,m442,DAT,superficial,DAT superficial,groups,g373,106,0.0,,0.05638967196376185,0.2099628997915101
177,m442,DAT,superficial,DAT superficial,groups,g374,106,0.0,,0.038643390916766863,0.15555309646689738
177,m442,DAT,superficial,DAT superficial,groups,g375,106,0.0,,0.11710411058588358,0.29673203380243707
177,m442,DAT,superficial,DAT superficial,groups,g376,106,0.0,,0.04328832243937666,0.0044264023257017384
177,m442,DAT,superficial,DAT superficial,groups,g377,106,0.0,,-0.14144680423282116,-0.13206404307274594
177,m442,DAT,superficial,DAT superficial,groups,g378,106,0.0,,0.07705301066281155,0.0845792297024219
177,m442,DAT,superficial,DAT superficial,groups,g379,106,0.0,,-0.03610239993065646,0.0005125307956075697
177,m442,DAT,superficial,DAT superficial,groups,g380,106,0.0,,0.10793113312602506,0.15271670445029642
177,m442,DAT,superficial,DAT superficial,groups,g381,106,0.0,,0.1503097807923742,0.2757473922504589
177,m442,DAT,superficial,DAT superficial,groups,g382,106,0.0,,-0.08920402955839146,0.07159705761822563
177,m442,DAT,superficial,DAT superficial,groups,g383,106,0.0,,-0.13421514388635097,-0.04852152338871208
177,m442,DAT,superficial,DAT superficial,groups,g384,106,0.0,,0.005707065754803943,0.22690553711449216
177,m442,DAT,superficial,DAT superficial,groups,g385,106,0.0,,-0.019204809873022352,0.18625835049466
177,m442,DAT,superficial,DAT superficial,groups,g386,106,0.0,,0.0699229899557858,0.029872391484900285
177,m442,DAT,superficial,DAT superficial,groups,g387,106,0.0,,0.009894618899913872,0.05541739227506848
177,m442,DAT,superficial,DAT superficial,groups,g388,106,0.0,,0.08374598092022634,0.19979964708315545
177,m442,DAT,superficial,DAT superficial,groups,g389,106,0.0,,0.10029291422177722,0.29884622333431826
177,m442,DAT,superficial,DAT superficial,groups,g390,106,0.0,,-0.08694254758075322,0.015987466294804305
177,m442,DAT,superficial,DAT superficial,groups,g391,106,0.0,,-0.15403487357801204,-0.027606772399771367
177,m442,DAT,superficial,DAT superficial,groups,g392,106,0.0,,0.08470139353100385,0.22385364919519252
177,m442,DAT,superficial,DAT superficial,groups,g393,106,0.0,,0.08965124397194689,0.08471318661491026
177,m442,DAT,superficial,DAT superficial,groups,g394,106,0.0,,-0.046520462973709084,0.03609847580881497
177,m442,DAT,superficial,DAT superficial,groups,g395,106,0.0,,-0.21929260408329915,0.06319854162656521
177,m442,DAT,superficial,DAT superficial,groups,g396,106,0.0,,0.09982537188033291,0.09708964048611576
177,m442,DAT,superficial,DAT superficial,groups,g397,106,0.0,,0.12765938714218616,0.22908961720941076
177,m442,DAT,superficial,DAT superficial,groups,g398,106,0.0,,0.1156150898680229,0.14103915620946486
177,m442,DAT,superficial,DAT superficial,groups,g399,106,0.0,,0.02113088104049403,0.2408603528676255
177,m442,DAT,superficial,DAT superficial,groups,g400,106,0.0,,0.10829195384605274,0.29139122994366273
177,m442,DAT,superficial,DAT superficial,groups,g401,106,0.0,,-0.11239819527960712,0.13536054796267644
177,m442,DAT,superficial,DAT superficial,groups,g402,106,0.0,,0.09888520521547207,0.2655724911149314
177,m442,DAT,superficial,DAT superficial,groups,g403,106,0.0,,-0.017329558525272883,-0.05887697514541957
177,m442,DAT,superficial,DAT superficial,groups,g404,106,0.0,,0.12802528984418604,0.1848605392339121
177,m442,DAT,superficial,DAT superficial,groups,g405,106,0.0,,-0.11915214932068856,-0.07657676023464008
177,m442,DAT,superficial,DAT superficial,groups,g406,106,0.0,,0.12738496011568623,0.07181255352092425
177,m442,DAT,superficial,DAT superficial,groups,g407,106,0.0,,0.010423145025024833,0.25533352362995293
177,m442,DAT,superficial,DAT superficial,groups,g408,106,0.0,,0.08868566739722494,0.16190148927612755
177,m442,DAT,superficial,DAT superficial,groups,g409,106,0.0,,0.08538237911528143,0.2582805757046964
177,m442,DAT,superficial,DAT superficial,groups,g410,106,0.0,,-0.1109244205076631,-0.21980582075261004
177,m442,DAT,superficial,DAT superficial,groups,g411,106,0.0,,-0.10886113582694147,0.14448709065264306
177,m442,DAT,superficial,DAT superficial,groups,g412,106,0.0,,0.0667670791510367,0.2578961776079908
177,m442,DAT,superficial,DAT superficial,groups,g413,106,0.0,,0.1540196276320954,0.1568751929510215
177,m442,DAT,superficial,DAT superficial,groups,g414,106,0.0,,-0.13787925288832212,-0.0465296423421463
177,m442,DAT,superficial,DAT superficial,groups,g415,106,0.0,,-0.15375028258756768,0.05650069600214812
177,m442,DAT,superficial,DAT superficial,groups,g416,106,0.0,,-0.23133690135746243,0.006173666401636635
177,m442,DAT,superficial,DAT superficial,groups,g417,106,0.0,,-0.21605029958502228,-0.11968176498795398
177,m442,DAT,superficial,DAT superficial,groups,g418,106,0.0,,0.012430527904052045,0.18091754663588566
177,m442,DAT,superficial,DAT superficial,groups,g419,106,0.0,,0.18425233838483682,0.19687589186275772
177,m442,DAT,superficial,DAT superficial,groups,g420,106,0.0,,-0.11849149166429987,0.09620436002097542
177,m442,DAT,superficial,DAT superficial,groups,g421,106,0.0,,-0.18257020235203175,-0.15356121542033163
177,m442,DAT,superficial,DAT superficial,groups,g422,106,0.0,,0.08757779532728081,-0.09752063229151303
177,m442,DAT,superficial,DAT superficial,groups,g423,106,0.0,,-0.14975584475740214,-0.3042976872512352
177,m442,DAT,superficial,DAT superficial,groups,g424,106,0.0,,-0.12536233129074237,0.014141190587899765
177,m442,DAT,superficial,DAT superficial,groups,g425,106,0.0,,0.07083774671078555,-0.005666959819615515
177,m442,DAT,superficial,DAT superficial,groups,g426,106,0.0,,0.06956725121773034,0.24493147816455382
177,m442,DAT,superficial,DAT superficial,groups,g427,106,0.0,,-0.11780034211607783,-0.047473164943151146
177,m442,DAT,superficial,DAT superficial,groups,g428,106,0.0,,0.17715280956964438,0.1968467707948255
177,m442,DAT,superficial,DAT superficial,groups,g429,106,0.0,,-0.05448392872417905,-0.20037042001462751
