group_id,mouse,line,depth_class,cohort,state,odor_id,unit_id,positive_auc_z_s_soma,negative_auc_z_s_soma,positive_auc_z_s_process,negative_auc_z_s_process
177,m442,DAT,superficial,DAT superficial,pre,18,g29,7.060788201454008,0.20609497757097242,2.628531598846846,0.07592553705825805
177,m442,DAT,superficial,DAT superficial,pre,18,g30,4.362223887497634,0.28608499494312284,1.2408787428193186,0.3858802080964707
177,m442,DAT,superficial,DAT superficial,pre,18,g32,7.888961626079518,0.015488105594601625,1.6967203787638372,0.3717274597873019
177,m442,DAT,superficial,DAT superficial,pre,18,g34,1.733061115149221,0.2699454033789538,3.2093611385980223,0.03799199738182067
177,m442,DAT,superficial,DAT superficial,pre,18,g36,3.710665145920428,0.1917771886215591,8.331180721498916,0.011660490055761336
177,m442,DAT,superficial,DAT superficial,pre,18,g37,4.08724164328411,0.03307247694866179,5.571808219310986,0.13058895288179395
177,m442,DAT,superficial,DAT superficial,pre,18,g38,6.686136277571352,0.107703522537117,1.325294519391345,0.5092421886770582
177,m442,DAT,superficial,DAT superficial,pre,18,g39,9.532896030048864,0.0,5.6851761210455765,0.06395089419525145
177,m442,DAT,superficial,DAT superficial,pre,18,g40,4.289913914556998,0.006345176147661208,2.009006139739923,0.17346898716440676
177,m442,DAT,superficial,DAT superficial,pre,18,g41,0.19337348589842315,7.5484038112104015,0.0,5.687378963801194
177,m442,DAT,superficial,DAT superficial,pre,18,g42,2.5250150097310335,0.23610594077905656,0.6015731064600134,0.88222915575305
177,m442,DAT,superficial,DAT superficial,pre,18,g43,2.9494138898990245,0.0639421593755722,2.866212677372789,0.015755100167198176
177,m442,DAT,superficial,DAT superficial,pre,18,g44,6.315819095441777,0.21611576595554344,1.8868126127896208,0.12530568277208803
177,m442,DAT,superficial,DAT superficial,pre,18,g45,1.1745754506161927,1.2618187076119418,3.5897951724295227,0.12198555932959552
177,m442,DAT,superficial,DAT superficial,pre,18,g46,7.451988718053502,0.03565565907806396,7.781333840269231,0.057264685796899785
177,m442,DAT,superficial,DAT superficial,pre,18,g48,3.1788707064445196,0.08021619392844188,2.4633022483881906,0.30497781545957564
177,m442,DAT,superficial,DAT superficial,pre,18,g49,2.008351135450344,1.2343232751346775,0.6919433492353964,0.64819913676135
177,m442,DAT,superficial,DAT superficial,pre,18,g50,10.611061460899542,0.1032617068197441,6.969592660747831,0.0
177,m442,DAT,superficial,DAT superficial,pre,18,g51,0.0,8.971663343812866,0.03192882740203857,5.958495688190545
177,m442,DAT,superficial,DAT superficial,pre,18,g52,5.033581684236085,0.10527271190929412,1.011613613082322,0.36675238364717233
177,m442,DAT,superficial,DAT superficial,pre,18,g53,2.51441823021017,0.06006314623649598,1.5932133462539788,0.30646788018511517
177,m442,DAT,superficial,DAT superficial,pre,18,g54,7.888092781515196,0.0,1.1713373240187905,0.29075615877442357
177,m442,DAT,superficial,DAT superficial,pre,18,g55,3.5313683755382237,0.03474202104206085,0.950567668183765,0.794261774326243
177,m442,DAT,superficial,DAT superficial,pre,18,g56,1.960998664043998,0.30405629372157084,0.9729377829862116,0.6353366669184494
177,m442,DAT,superficial,DAT superficial,pre,18,g57,0.14607591100290304,5.831775467826946,0.14113219542051317,3.135043300114409
177,m442,DAT,superficial,DAT superficial,pre,18,g58,3.243579550190733,0.15719890257393832,1.318095954373827,0.5416481135986088
