group_id,mouse,line,depth_class,cohort,compartment,unit_id,state,n_odors,tuning_reliability_signed,tuning_reliability_excitation,tuning_reliability_suppression
228,m466,TH,deep,TH deep,processes,g213,pre,14,0.5668463409769728,0.1400933315312251,0.6387924616298573
228,m466,TH,deep,TH deep,processes,g214,pre,14,0.7028602504486023,0.6792675845187425,0.6484333429616619
228,m466,TH,deep,TH deep,processes,g215,pre,14,0.6052839269183086,-0.11620938892702364,0.6335002074978061
228,m466,TH,deep,TH deep,processes,g216,pre,14,0.8355645425407664,0.783843769862873,0.7735583587270816
228,m466,TH,deep,TH deep,processes,g217,pre,14,0.5917692345050997,0.19819502094539992,0.6877143750742009
228,m466,TH,deep,TH deep,processes,g218,pre,14,0.5804684807371081,0.018175408312065527,0.6213280037968776
228,m466,TH,deep,TH deep,processes,g219,pre,14,0.48313882524495766,0.327677213517065,0.5784856892976046
228,m466,TH,deep,TH deep,processes,g220,pre,14,0.7553262555584653,0.11779253722809657,0.7783435782382775
228,m466,TH,deep,TH deep,processes,g221,pre,14,0.25357195253404685,-0.24586631722024924,0.45712920808939106
228,m466,TH,deep,TH deep,processes,g222,pre,14,0.6146564114451796,0.48357685876561246,0.6682317188982116
228,m466,TH,deep,TH deep,processes,g223,pre,14,0.24370888817601338,-0.09149092945802353,0.3726645014767056
228,m466,TH,deep,TH deep,processes,g224,pre,14,0.4090985048421657,0.2807368726837359,0.4017161300557761
228,m466,TH,deep,TH deep,processes,g225,pre,14,0.4924021102076067,0.29464232680781255,0.3168040713838447
228,m466,TH,deep,TH deep,processes,g226,pre,14,0.6150956830407364,0.06503813276572401,0.6840935589083713
228,m466,TH,deep,TH deep,processes,g227,pre,14,0.2424071591185204,-0.11407554340439556,0.3273504322253162
228,m466,TH,deep,TH deep,processes,g228,pre,14,0.715464134680595,0.4764512095115861,0.7838709615962629
228,m466,TH,deep,TH deep,processes,g229,pre,14,0.543374050111346,-0.09452298231587392,0.576786222906004
228,m466,TH,deep,TH deep,processes,g230,pre,14,0.3606761758425622,0.3002861359419503,0.1389933425302322
228,m466,TH,deep,TH deep,processes,g231,pre,14,0.6149680723900512,,0.617148851510426
228,m466,TH,deep,TH deep,processes,g232,pre,14,0.6951226837740925,0.6806010263398379,0.5831325791200576
228,m466,TH,deep,TH deep,processes,g233,pre,14,0.5901445095947154,0.056492769068481954,0.8000018301044122
228,m466,TH,deep,TH deep,processes,g234,pre,14,0.38941246230915005,0.2060931232799092,0.4167370238726831
228,m466,TH,deep,TH deep,processes,g235,pre,14,0.4921050452078494,0.5484212313685002,0.3856747847622888
228,m466,TH,deep,TH deep,processes,g236,pre,14,0.7344588946360018,0.6673773512644661,0.8633121111208979
228,m466,TH,deep,TH deep,processes,g237,pre,14,0.2662074690675429,-0.11473735104777755,0.30398320690722724
228,m466,TH,deep,TH deep,processes,g238,pre,14,0.38488289527397856,0.1971062752021857,0.5264058455278152
228,m466,TH,deep,TH deep,processes,g239,pre,14,0.6468500333161505,0.24630461869235593,0.7029521768064881
228,m466,TH,deep,TH deep,processes,g240,pre,14,0.6447018479369975,0.31620646599523916,0.7402285696799247
228,m466,TH,deep,TH deep,processes,g241,pre,14,0.6153576108901242,0.25436712302414954,0.7377611333249061
228,m466,TH,deep,TH deep,processes,g242,pre,14,0.1686453729729272,-0.10997429464391623,0.15543614832678326
228,m466,TH,deep,TH deep,processes,g243,pre,14,0.6943150350260157,0.0352627562163531,0.8212863226273376
228,m466,TH,deep,TH deep,processes,g244,pre,14,0.6002034301896343,,0.6002034301896343
228,m466,TH,deep,TH deep,processes,g245,pre,14,0.6762033352668899,-0.11637808505782227,0.6881984026091005
228,m466,TH,deep,TH deep,processes,g246,pre,14,0.42529667839797214,-0.07946202423985321,0.4583035500427597
228,m466,TH,deep,TH deep,processes,g247,pre,14,0.6926303186538049,0.5897914675012907,0.6189155010542278
228,m466,TH,deep,TH deep,processes,g248,pre,14,0.5212011204570832,0.1636655330653048,0.6385498340549258
228,m466,TH,deep,TH deep,processes,g249,pre,14,0.006834872309072228,-0.05448917367126554,0.07496101139866043
228,m466,TH,deep,TH deep,processes,g250,pre,14,0.5961373913913868,-0.08293910382349058,0.6012608494748535
228,m466,TH,deep,TH deep,processes,g251,pre,14,0.3713512496168802,-0.07954929449316418,0.414842142205866
228,m466,TH,deep,TH deep,processes,g252,pre,14,0.6112650233053146,0.4585311720848957,0.6962675557156144
228,m466,TH,deep,TH deep,processes,g253,pre,14,0.459794221380182,-0.09545298725034615,0.5130023186075873
228,m466,TH,deep,TH deep,processes,g254,pre,14,0.08705132425974535,0.10987096037425119,-0.0022997829202094275
228,m466,TH,deep,TH deep,processes,g255,pre,14,0.41976137340266884,0.5353052830754151,0.28111759584335994
228,m466,TH,deep,TH deep,processes,g256,pre,14,0.5843975804833634,,0.5911138949342689
228,m466,TH,deep,TH deep,processes,g257,pre,14,0.22934669025344456,-0.12092546854947739,0.24534065190183196
228,m466,TH,deep,TH deep,processes,g258,pre,14,0.18320320375340604,-0.12855751618941685,0.2545055289212595
228,m466,TH,deep,TH deep,processes,g259,pre,14,0.3335382638105055,,0.33407174033798326
228,m466,TH,deep,TH deep,processes,g260,pre,14,0.624332529207833,0.6456531218406935,0.2861409476333431
228,m466,TH,deep,TH deep,processes,g261,pre,14,0.5096659519889193,-0.021142250899741172,0.5681162819496611
228,m466,TH,deep,TH deep,processes,g262,pre,14,0.6509222748702124,0.8470698736241752,0.6039981144295122
228,m466,TH,deep,TH deep,processes,g263,pre,14,0.712533943414073,-0.07692307692307696,0.7325672554382439
228,m466,TH,deep,TH deep,processes,g264,pre,14,0.4035482126961769,-0.09870078872808044,0.4389965271930574
228,m466,TH,deep,TH deep,processes,g265,pre,14,0.5852889744324616,0.16059091331460124,0.6398704604660209
228,m466,TH,deep,TH deep,processes,g266,pre,14,0.5264839989307929,0.18881576687031104,0.7503862748906067
228,m466,TH,deep,TH deep,processes,g267,pre,14,0.3486937540818349,-0.08975234160472159,0.38522532120266956
228,m466,TH,deep,TH deep,processes,g268,pre,14,0.6562829153704041,0.5535079576304958,0.6449047350508033
228,m466,TH,deep,TH deep,processes,g269,pre,14,0.3159291617691171,-0.1131777245238011,0.31363743240163616
228,m466,TH,deep,TH deep,processes,g270,pre,14,0.1908879322578939,-0.09324282116823947,0.23598411991469426
228,m466,TH,deep,TH deep,processes,g271,pre,14,0.5364452227895301,,0.5631346025819113
228,m466,TH,deep,TH deep,processes,g272,pre,14,0.3985812744106568,-0.0855241814152286,0.3831136016876485
228,m466,TH,deep,TH deep,processes,g273,pre,14,0.3201950345932761,-0.012010891446450013,0.37005552372075556
228,m466,TH,deep,TH deep,processes,g274,pre,14,0.4791038946250923,-0.07692307692307694,0.5071455868572065
228,m466,TH,deep,TH deep,processes,g275,pre,14,0.31071809478245593,0.27852105655823134,0.13740557561552053
228,m466,TH,deep,TH deep,processes,g276,pre,14,0.2102055058495026,0.20045110022677248,0.0925176558962652
228,m466,TH,deep,TH deep,processes,g277,pre,14,0.5473111274769233,-0.12847391898476396,0.7112619341625678
228,m466,TH,deep,TH deep,processes,g278,pre,14,0.5846100707194339,0.39215722045551554,0.6464998510591009
228,m466,TH,deep,TH deep,processes,g279,pre,14,-0.26063321780500903,-0.3446831568707983,-0.10820156218294338
228,m466,TH,deep,TH deep,processes,g280,pre,14,0.8116227786065544,0.7930425761187535,0.8268236396426012
228,m466,TH,deep,TH deep,processes,g281,pre,14,0.6151128070469758,0.43584695639592674,0.6642963038311651
228,m466,TH,deep,TH deep,processes,g282,pre,14,0.6866266244377588,0.025725022473699954,0.7972371995172087
228,m466,TH,deep,TH deep,processes,g283,pre,14,0.5841691697879934,0.8717495607492485,0.5904567516985629
228,m466,TH,deep,TH deep,processes,g284,pre,14,0.4966692286836787,0.3913963271882369,0.49450957842581017
228,m466,TH,deep,TH deep,processes,g285,pre,14,0.6542170557048522,0.48018873479183427,0.7345439254618922
228,m466,TH,deep,TH deep,processes,g286,pre,14,0.6596483296353057,-0.07692307692307691,0.6655463694835898
228,m466,TH,deep,TH deep,processes,g287,pre,14,0.5663700237335234,,0.5663700237335234
228,m466,TH,deep,TH deep,processes,g288,pre,14,0.4059522437903794,0.057768762525773815,0.4390758984720521
228,m466,TH,deep,TH deep,processes,g289,pre,14,0.4827055008025152,-0.109997323321318,0.5073215980416091
228,m466,TH,deep,TH deep,processes,g290,pre,14,0.5253710655751977,0.7161777295829482,0.26900517623911935
228,m466,TH,deep,TH deep,processes,g291,pre,14,-0.038009124023969464,-0.15530387771732904,0.0505828948270263
228,m466,TH,deep,TH deep,processes,g292,pre,14,0.5258546063938421,0.17195144307948357,0.5956255808503438
228,m466,TH,deep,TH deep,processes,g293,pre,14,0.460622932813573,0.39116842746814273,0.2087254931583978
228,m466,TH,deep,TH deep,processes,g294,pre,14,0.36175468695574486,1.0,0.31313541042830095
228,m466,TH,deep,TH deep,processes,g295,pre,14,0.7257234988476136,0.4276222677091206,0.7808613415937677
228,m466,TH,deep,TH deep,processes,g296,pre,14,0.1565980308745872,0.19641622792067176,0.20423579086413163
228,m466,TH,deep,TH deep,processes,g297,pre,14,0.5984824373046114,0.4132343196453283,0.5966089600928841
228,m466,TH,deep,TH deep,processes,g298,pre,14,0.38394390204055856,-0.11397327761603146,0.43110301070172036
228,m466,TH,deep,TH deep,processes,g299,pre,14,0.5619633285205929,-0.10745250592027168,0.6148149619264206
228,m466,TH,deep,TH deep,processes,g300,pre,14,0.45646946551169265,0.37793800309829106,0.44808901759724784
228,m466,TH,deep,TH deep,processes,g301,pre,14,0.733070828317183,-0.10186552785977021,0.7707537157215154
228,m466,TH,deep,TH deep,processes,g302,pre,14,0.6391884020114971,-0.07692307692307694,0.6496558674096461
228,m466,TH,deep,TH deep,processes,g303,pre,14,0.4017502660704352,,0.40704712003891
228,m466,TH,deep,TH deep,processes,g304,pre,14,0.3617462188448882,0.5913891674291554,0.0070065874648579125
228,m466,TH,deep,TH deep,processes,g305,pre,14,0.6048717151492415,0.9839031833567256,0.5200083874568513
228,m466,TH,deep,TH deep,processes,g306,pre,14,0.3022026066733816,0.04922102950367667,0.3416832493770663
228,m466,TH,deep,TH deep,processes,g307,pre,14,0.053392957991046305,-0.20656198488816238,0.17791131468605648
228,m466,TH,deep,TH deep,processes,g308,pre,14,0.45159121519718326,0.013404605646360002,0.48753795724930843
228,m466,TH,deep,TH deep,processes,g309,pre,14,0.42761777349191277,0.5250532019954869,0.26290313233820783
228,m466,TH,deep,TH deep,processes,g310,pre,14,0.44019359899260724,0.17785214610440137,0.418475930843809
228,m466,TH,deep,TH deep,processes,g311,pre,14,-0.2198702918146611,-0.12188970320091731,-0.23407043035220126
228,m466,TH,deep,TH deep,processes,g312,pre,14,0.4766642021054627,-0.07692307692307693,0.466874496028327
228,m466,TH,deep,TH deep,processes,g313,pre,14,0.6172629372517876,-0.08274277813623357,0.6635083165611673
228,m466,TH,deep,TH deep,processes,g314,pre,14,0.31918978189398656,0.3978507052854856,0.16773515470607053
228,m466,TH,deep,TH deep,processes,g315,pre,14,0.24712994738002092,-0.07692307692307696,0.21012555748073103
228,m466,TH,deep,TH deep,processes,g316,pre,14,0.5478624701834626,0.6868531151561639,-0.04504478710540702
228,m466,TH,deep,TH deep,processes,g317,pre,14,0.6400457209733971,0.5598898552017444,0.8213279433115876
228,m466,TH,deep,TH deep,processes,g318,pre,14,0.6527668986179669,-0.10503124316023961,0.6733247142884966
228,m466,TH,deep,TH deep,processes,g319,pre,14,0.413371458831017,-0.07710251996966541,0.4085096118337859
228,m466,TH,deep,TH deep,processes,g320,pre,14,0.502727803129627,0.1297275229903595,0.47122968687906625
228,m466,TH,deep,TH deep,processes,g321,pre,14,0.7789973752589647,-0.07692307692307691,0.7785801871363762
228,m466,TH,deep,TH deep,processes,g322,pre,14,0.27137019906588544,-0.15680911270012568,0.3980232379126257
228,m466,TH,deep,TH deep,processes,g323,pre,14,0.4986797678023014,-0.004759403044546174,0.534731029030572
228,m466,TH,deep,TH deep,processes,g324,pre,14,0.1896331397008369,-0.07797668570995685,0.280508576489583
228,m466,TH,deep,TH deep,processes,g325,pre,14,0.7479140386933676,,0.7479140386933676
228,m466,TH,deep,TH deep,processes,g326,pre,14,0.5830390574997606,0.031540183114742666,0.5918594819135536
228,m466,TH,deep,TH deep,processes,g327,pre,14,0.4264605096373355,0.07826893229719273,0.6063728462829776
228,m466,TH,deep,TH deep,processes,g328,pre,14,0.707652693000939,0.5455313795824358,0.7238482725354619
228,m466,TH,deep,TH deep,processes,g329,pre,14,0.5115235501641925,-0.09140735681472846,0.5778044456625366
228,m466,TH,deep,TH deep,processes,g330,pre,14,-0.08994631272282588,-0.26166557800030243,0.18968453314481085
228,m466,TH,deep,TH deep,processes,g331,pre,14,0.2739563955621349,0.16916783843880892,0.21244868123187405
228,m466,TH,deep,TH deep,processes,g332,pre,14,0.17537320365009584,-0.12229344812339263,0.19950007645666565
228,m466,TH,deep,TH deep,processes,g333,pre,14,0.19410482594853695,0.9999999999999999,0.15719112243440325
228,m466,TH,deep,TH deep,processes,g334,pre,14,0.014673841771055747,-0.09747568220374309,0.03792509647116043
228,m466,TH,deep,TH deep,processes,g335,pre,14,0.09420012437425761,-0.13082681344325475,0.12675513661379922
228,m466,TH,deep,TH deep,processes,g336,pre,14,0.25853068350343905,-0.1154430051975065,0.33965489760662554
228,m466,TH,deep,TH deep,processes,g337,pre,14,0.08235885605893958,-0.17767432588547927,0.24847180948583336
228,m466,TH,deep,TH deep,processes,g338,pre,14,0.5026493424389602,0.029978751640717137,0.5457984736397415
228,m466,TH,deep,TH deep,processes,g339,pre,14,0.31374975558178597,0.36120353117081405,0.4532114695992897
228,m466,TH,deep,TH deep,processes,g340,pre,14,0.03575354759799709,-0.09901543321553997,-0.000678059346572459
228,m466,TH,deep,TH deep,processes,g341,pre,14,0.6651452680231342,0.8448487629097596,0.5725818865973681
228,m466,TH,deep,TH deep,processes,g342,pre,14,0.2803200898814502,0.22804874669536784,0.09598005949985415
228,m466,TH,deep,TH deep,processes,g343,pre,14,0.6198341906164176,0.8097404984942167,0.5934878506072405
228,m466,TH,deep,TH deep,processes,g344,pre,14,0.5738732249151586,0.4238594898034501,0.5205252835942524
228,m466,TH,deep,TH deep,processes,g345,pre,14,0.36041948999401663,-0.14897133485459674,0.3993503051723773
228,m466,TH,deep,TH deep,processes,g346,pre,14,0.32595953243957176,-0.06581732314073911,0.30198927436397605
228,m466,TH,deep,TH deep,processes,g347,pre,14,0.27818958976587493,-0.12844887709780087,0.3232064876981783
228,m466,TH,deep,TH deep,processes,g348,pre,14,0.04809144358058884,-0.06256636817432888,-0.1775983181870492
228,m466,TH,deep,TH deep,processes,g349,pre,14,0.5123645130455031,0.1398294201728054,0.7349425666043929
228,m466,TH,deep,TH deep,processes,g350,pre,14,0.3945773383996268,-0.17753891875782207,0.49686989889063077
228,m466,TH,deep,TH deep,processes,g351,pre,14,0.5618710088373229,0.3172895611163076,0.6551895020486338
228,m466,TH,deep,TH deep,processes,g352,pre,14,0.3423652757013883,-0.015331616514980991,0.5616155186580472
228,m466,TH,deep,TH deep,processes,g353,pre,14,0.20214847095329863,-0.11269780007603472,0.3190252023340587
228,m466,TH,deep,TH deep,processes,g354,pre,14,0.10485876993050866,0.00022428422829310745,0.2300715672869178
228,m466,TH,deep,TH deep,processes,g355,pre,14,0.11217364890675488,-0.15639312473679975,0.297115500203041
228,m466,TH,deep,TH deep,processes,g356,pre,14,0.2339617921038296,-0.11902382227012862,0.35593105366259975
228,m466,TH,deep,TH deep,processes,g357,pre,14,0.11713611544197228,-0.19004270354208463,0.278365355252004
228,m466,TH,deep,TH deep,processes,g358,pre,14,0.1793446112203331,-0.1386826407591088,0.32210771393974624
228,m466,TH,deep,TH deep,processes,g359,pre,14,0.3038424015290647,-0.11169679739337275,0.34343931053436
228,m466,TH,deep,TH deep,processes,g360,pre,14,0.14004662148461058,-0.06935528699036098,0.24590890579557703
228,m466,TH,deep,TH deep,processes,g361,pre,14,0.15206864247149307,-0.060232766327403264,0.3896881535718491
228,m466,TH,deep,TH deep,processes,g362,pre,14,0.2576293353058121,-0.07877480920497464,0.35958825088915497
228,m466,TH,deep,TH deep,processes,g363,pre,14,0.7083593428606233,0.32584557681574444,0.7584817843203923
228,m466,TH,deep,TH deep,processes,g364,pre,14,0.08325301173151359,-0.10757902885519308,0.14514890010518378
228,m466,TH,deep,TH deep,processes,g365,pre,14,-0.1844013560068347,-0.25672915198599994,0.021084983579213026
228,m466,TH,deep,TH deep,processes,g366,pre,14,0.19300127424471292,0.05334200768933461,0.15638096493115733
228,m466,TH,deep,TH deep,processes,g367,pre,14,0.11442817399511027,-0.2357522440634215,0.26616521111019076
228,m466,TH,deep,TH deep,processes,g368,pre,14,-0.09322362308062138,-0.18931367200372226,0.012617903757061393
228,m466,TH,deep,TH deep,processes,g369,pre,14,0.3371340482218196,0.24063864868575113,0.2596976388574631
228,m466,TH,deep,TH deep,processes,g370,pre,14,0.05926561822463357,-0.2551799148294927,0.1855222976416458
228,m466,TH,deep,TH deep,processes,g371,pre,14,0.10112183877929752,-0.16659833171476135,0.15639572354219355
228,m466,TH,deep,TH deep,processes,g372,pre,14,0.323988744408667,-0.07692307692307691,0.32446299819391744
228,m466,TH,deep,TH deep,processes,g373,pre,14,0.15715239485977758,-0.2424773630516546,0.42972300154263643
228,m466,TH,deep,TH deep,processes,g374,pre,14,0.5287673621942418,-0.07692307692307696,0.5237528633263846
228,m466,TH,deep,TH deep,processes,g375,pre,14,0.23270415848031709,-0.07692307692307694,0.23320765941927998
228,m466,TH,deep,TH deep,processes,g376,pre,14,0.45741297776974366,0.5715195712262151,0.12419505271480868
228,m466,TH,deep,TH deep,processes,g377,pre,14,0.21089997845051867,0.039828484902678735,0.2624117672568348
228,m466,TH,deep,TH deep,processes,g378,pre,14,0.5224915930300783,-0.0849540022286543,0.559198425912704
228,m466,TH,deep,TH deep,processes,g379,pre,14,0.38218923200510846,-0.05105753983849545,0.5123364409893352
228,m466,TH,deep,TH deep,processes,g380,pre,14,0.5701720380741577,0.007674218695106214,0.6711761298336786
228,m466,TH,deep,TH deep,processes,g381,pre,14,0.1222840810179058,-0.12188916683652079,0.2231953158666252
228,m466,TH,deep,TH deep,processes,g382,pre,14,0.44966371064449695,0.15634588984698297,0.5538311327634873
228,m466,TH,deep,TH deep,processes,g383,pre,14,0.04085600668149811,-0.16892256923515442,0.15894117463382185
228,m466,TH,deep,TH deep,processes,g384,pre,14,-0.06002914289206137,-0.04641864716234092,0.0270931031329857
228,m466,TH,deep,TH deep,processes,g385,pre,14,0.41525142074149957,-0.09753660192177793,0.48328618979488475
228,m466,TH,deep,TH deep,processes,g386,pre,14,0.29929475840180314,-0.07945076384227026,0.36800231794883576
228,m466,TH,deep,TH deep,processes,g387,pre,14,0.3309620485607708,0.46842535031557253,-0.05204983046870687
228,m466,TH,deep,TH deep,processes,g388,pre,14,0.46175622115661324,0.13787093963470973,0.45956639380366177
228,m466,TH,deep,TH deep,processes,g389,pre,14,0.2584440786005232,-0.05834739933728949,0.4777981353970351
228,m466,TH,deep,TH deep,processes,g390,pre,14,-0.2443592167899885,-0.2820174225700141,-0.10434870276833169
228,m466,TH,deep,TH deep,processes,g391,pre,14,0.36200050681245066,0.2113430118911463,0.4300790388242155
228,m466,TH,deep,TH deep,processes,g392,pre,14,0.158208191670416,-0.13591753241819388,0.265074881162233
228,m466,TH,deep,TH deep,processes,g393,pre,14,0.5372353143196863,-0.15664951327999777,0.5962374053066131
228,m466,TH,deep,TH deep,processes,g394,pre,14,0.14269674978150748,0.17343252130042347,0.17301754311698492
228,m466,TH,deep,TH deep,processes,g395,pre,14,0.0019291212677885747,-0.16731621571363134,0.0006566014506087084
228,m466,TH,deep,TH deep,processes,g396,pre,14,0.5621107362326507,-0.13376361719413696,0.5957467419868017
228,m466,TH,deep,TH deep,processes,g397,pre,14,0.37115861762229496,-0.12965230951257795,0.42473550298844126
228,m466,TH,deep,TH deep,processes,g398,pre,14,0.38916791136822215,0.4571580990774604,0.29721807407291806
228,m466,TH,deep,TH deep,processes,g399,pre,14,-0.32684600618891624,-0.32212539425284825,-0.15763680762101384
228,m466,TH,deep,TH deep,processes,g400,pre,14,-0.2091227890192368,-0.16946239562735793,-0.1378173811477365
228,m466,TH,deep,TH deep,processes,g401,pre,14,-0.1287722431413128,-0.01577872850723807,-0.24775003847269395
228,m466,TH,deep,TH deep,processes,g402,pre,14,0.5166737357275933,0.500393780664754,0.3537211625564006
228,m466,TH,deep,TH deep,processes,g403,pre,14,0.14037431567726527,-0.1453143400526296,0.21229411747227672
228,m466,TH,deep,TH deep,processes,g404,pre,14,0.3059975887099765,0.05784854463969785,0.3832965672003621
228,m466,TH,deep,TH deep,processes,g405,pre,14,0.38120541546874476,-0.11090896633695063,0.46991519703164775
228,m466,TH,deep,TH deep,processes,g406,pre,14,0.25466616346090737,-0.023499340868162286,0.42217239930382877
228,m466,TH,deep,TH deep,processes,g407,pre,14,0.4155450994290136,-0.12490482561817595,0.41922483502570457
228,m466,TH,deep,TH deep,processes,g408,pre,14,0.18986287478670483,-0.11621882852532184,0.2150756389539964
228,m466,TH,deep,TH deep,processes,g409,pre,14,0.5821074738706998,0.8007790484633767,0.44075865333083153
228,m466,TH,deep,TH deep,processes,g410,pre,14,-0.06286133299312503,-0.0499264936890815,-0.1307065599998232
228,m466,TH,deep,TH deep,processes,g411,pre,14,-0.3122682783628764,-0.16943254130869773,-0.09963001368707006
228,m466,TH,deep,TH deep,processes,g412,pre,14,0.2534508246434832,-0.12372697753146675,0.27973952023786175
228,m466,TH,deep,TH deep,processes,g413,pre,14,0.5605730881722787,0.47365812935961277,0.48252444064481914
228,m466,TH,deep,TH deep,processes,g414,pre,14,0.03551307529898107,-0.19555477125263454,0.06955103515409455
228,m466,TH,deep,TH deep,processes,g415,pre,14,0.46588214940291867,-0.13590422342602543,0.5108597438746509
228,m466,TH,deep,TH deep,processes,g416,pre,14,0.3737958930579145,-0.13155636883884564,0.4906907208301776
228,m466,TH,deep,TH deep,processes,g417,pre,14,0.40016519974718134,0.12536685833521666,0.4186595912829416
228,m466,TH,deep,TH deep,processes,g418,pre,14,-0.023364168228331893,-0.1523790178951418,-0.033265862955237924
228,m466,TH,deep,TH deep,processes,g419,pre,14,-0.06976443451868454,-0.1622870846371115,0.048645721396380126
228,m466,TH,deep,TH deep,processes,g420,pre,14,0.17796461361454352,-0.0014113926135067303,0.08336729413247806
228,m466,TH,deep,TH deep,processes,g421,pre,14,0.018024337942455435,0.10441670670695871,-0.03954236099907734
228,m466,TH,deep,TH deep,processes,g422,pre,14,0.07593864540926937,-0.0946138775239941,0.18231431200458167
228,m466,TH,deep,TH deep,processes,g423,pre,14,0.20258282057966176,0.43545938639209625,0.14296871471304212
228,m466,TH,deep,TH deep,processes,g424,pre,14,0.2318641868100224,-0.19465021248354808,0.420892397461456
228,m466,TH,deep,TH deep,processes,g425,pre,14,0.2198258143341303,0.2589309812778043,0.05319668149201763
228,m466,TH,deep,TH deep,processes,g426,pre,14,0.17565914849282332,-0.05837545826346598,0.34172453243373746
228,m466,TH,deep,TH deep,processes,g427,pre,14,0.46998958994790574,0.7708889280218346,-0.05668706473170394
228,m466,TH,deep,TH deep,processes,g428,pre,14,0.11014924428444196,-0.11410681924072022,0.17611929082048056
228,m466,TH,deep,TH deep,processes,g429,pre,14,0.220834474842197,-0.12928480620748095,0.2424524017938562
228,m466,TH,deep,TH deep,processes,g430,pre,14,0.3611086387826973,0.4380581366117158,0.3043780528032535
228,m466,TH,deep,TH deep,processes,g431,pre,14,0.042933333466891384,,0.09465516386619825
228,m466,TH,deep,TH deep,processes,g432,pre,14,0.004620547204156207,0.4291235949050469,-0.1483449159833803
228,m466,TH,deep,TH deep,processes,g433,pre,14,-0.0556046054120512,-0.13530599792456827,0.043092280742623335
228,m466,TH,deep,TH deep,processes,g434,pre,14,0.20515352804608927,0.09046396363359613,0.15052637822704787
228,m466,TH,deep,TH deep,processes,g435,pre,14,0.21139174590613452,0.32609088638779626,0.01758936023413584
228,m466,TH,deep,TH deep,processes,g436,pre,14,-0.08450130707336354,-0.33356603254477113,0.061422389202242786
228,m466,TH,deep,TH deep,processes,g437,pre,14,-0.025890670364550915,-0.1161213173516211,-0.057151372978304846
228,m466,TH,deep,TH deep,processes,g438,pre,14,0.18365959059911346,-0.1449049730394685,0.2548799197303958
228,m466,TH,deep,TH deep,processes,g439,pre,14,0.23506374971881394,0.3206868306914973,0.21468741327999433
228,m466,TH,deep,TH deep,processes,g440,pre,14,0.18833785246927298,0.3703449187456753,-0.12148782320259915
228,m466,TH,deep,TH deep,processes,g441,pre,14,0.03140166707827134,-0.16002295292705923,0.06183988536592136
228,m466,TH,deep,TH deep,processes,g442,pre,14,-0.03845037368412513,0.028389093650054036,0.010737600662797105
228,m466,TH,deep,TH deep,processes,g443,pre,14,0.39247634236193185,0.5010447956198448,-0.021976749605575288
228,m466,TH,deep,TH deep,processes,g444,pre,14,0.13914171437621126,0.1038455129027854,-0.05306397797602579
228,m466,TH,deep,TH deep,processes,g445,pre,14,0.1911565717025138,0.03801400730987844,0.09244869770787678
228,m466,TH,deep,TH deep,processes,g446,pre,14,-0.04284836923275659,-0.1943938513214709,0.1400227950024287
228,m466,TH,deep,TH deep,processes,g447,pre,14,-0.5550423965815927,-0.179691730297506,-0.4990222498187754
228,m466,TH,deep,TH deep,processes,g448,pre,14,-0.22404427924200082,-0.20640791916549125,-0.26264702483685826
228,m466,TH,deep,TH deep,processes,g449,pre,14,0.018007163359909012,-0.10041245782973227,0.128269175544558
228,m466,TH,deep,TH deep,processes,g450,pre,14,0.3970720476006815,-0.12083464353143444,0.5040234752026955
228,m466,TH,deep,TH deep,processes,g451,pre,14,0.021644985289580712,0.275466902098997,-0.03215088042389479
228,m466,TH,deep,TH deep,processes,g452,pre,14,0.532787314258441,0.19101548291867118,0.49221442507930624
228,m466,TH,deep,TH deep,processes,g453,pre,14,0.2680772157295366,0.2967362662856415,-0.008822752427590974
228,m466,TH,deep,TH deep,processes,g454,pre,14,0.5843892278672638,0.5951213145642631,-0.07692307692307693
228,m466,TH,deep,TH deep,processes,g455,pre,14,0.22693029554613858,-0.07996364972570369,0.32816187604133906
228,m466,TH,deep,TH deep,processes,g456,pre,14,0.3893286265925461,0.11292571725019347,0.3914668935504914
228,m466,TH,deep,TH deep,processes,g457,pre,14,0.4185339871786754,0.3203612120443611,0.3332607269422742
228,m466,TH,deep,TH deep,processes,g458,pre,14,-0.29286603222281754,-0.0943803373505758,-0.3207801365674279
228,m466,TH,deep,TH deep,processes,g459,pre,14,0.04533640361370257,0.3698239239254325,-0.2888581253417497
228,m466,TH,deep,TH deep,processes,g460,pre,14,0.5610316586852666,0.3944822128731569,0.6324422620979246
228,m466,TH,deep,TH deep,processes,g461,pre,14,-0.09670579078109659,-0.22285664261526683,0.15928650429971047
228,m466,TH,deep,TH deep,processes,g462,pre,14,0.025815057205249074,-0.111411508311617,0.034037386771267907
228,m466,TH,deep,TH deep,processes,g463,pre,14,0.3944109101742983,0.38623171558840436,0.39653775254121615
228,m466,TH,deep,TH deep,processes,g464,pre,14,-0.23210000642037493,-0.08220385139243766,-0.2766960193538888
228,m466,TH,deep,TH deep,processes,g465,pre,14,0.30164662002237774,0.2231208748968219,0.18637953514273384
228,m466,TH,deep,TH deep,processes,g466,pre,14,-0.006019890089377644,-0.17786316695306026,0.06037729591054985
228,m466,TH,deep,TH deep,processes,g467,pre,14,0.32726234884336936,0.1487281826814865,0.36155390333755577
228,m466,TH,deep,TH deep,processes,g468,pre,14,0.10806903372214575,0.757503027786129,-0.09017371261955434
