group_id,mouse,line,depth_class,cohort,compartment,unit_id,n_awake_trials,median_pupil_coverage,suppression_vs_pupil_rho,suppression_vs_running_rho,excitation_vs_pupil_rho,excitation_vs_running_rho
177,m442,DAT,superficial,DAT superficial,somas,g271,106,0.0,,-0.2094375812824057,,0.36314514825374217
177,m442,DAT,superficial,DAT superficial,somas,g272,106,0.0,,0.27233168164293586,,-0.21682278735434662
177,m442,DAT,superficial,DAT superficial,somas,g273,106,0.0,,-0.22601203249066673,,0.31042165828035173
177,m442,DAT,superficial,DAT superficial,somas,g274,106,0.0,,-0.0405063540413187,,0.16968312044554154
177,m442,DAT,superficial,DAT superficial,somas,g275,106,0.0,,-0.24558396399051155,,0.3858992016644838
177,m442,DAT,superficial,DAT superficial,somas,g276,106,0.0,,-0.07650406486806911,,0.16769741590894519
177,m442,DAT,superficial,DAT superficial,processes,g1,106,0.0,,-0.03361063549174077,,0.05680845026564349
177,m442,DAT,superficial,DAT superficial,processes,g2,106,0.0,,0.12776826863680654,,0.021280628094253046
177,m442,DAT,superficial,DAT superficial,processes,g3,106,0.0,,-0.0622355630237428,,0.06722934887152494
177,m442,DAT,superficial,DAT superficial,processes,g4,106,0.0,,0.022587130658584968,,0.1305481433875391
177,m442,DAT,superficial,DAT superficial,processes,g5,106,0.0,,0.12015213067052902,,0.15530127056167978
177,m442,DAT,superficial,DAT superficial,processes,g7,106,0.0,,0.09397655803058155,,-0.036792304387100364
177,m442,DAT,superficial,DAT superficial,processes,g8,106,0.0,,0.09518039782158948,,-0.14077055591586227
177,m442,DAT,superficial,DAT superficial,processes,g9,106,0.0,,-0.006916008221760077,,0.0720714566625757
177,m442,DAT,superficial,DAT superficial,processes,g10,106,0.0,,0.21454944582007304,,-0.12802874154507246
177,m442,DAT,superficial,DAT superficial,processes,g11,106,0.0,,-0.0850911613378259,,0.20875885889314977
177,m442,DAT,superficial,DAT superficial,processes,g13,106,0.0,,0.12106237531185451,,0.015837696793157933
177,m442,DAT,superficial,DAT superficial,processes,g14,106,0.0,,0.05560225015625639,,-0.013539192212894974
177,m442,DAT,superficial,DAT superficial,processes,g15,106,0.0,,-0.10459521415307303,,0.1655048145845459
177,m442,DAT,superficial,DAT superficial,processes,g16,106,0.0,,0.07906252671880695,,-0.006978981891010808
177,m442,DAT,superficial,DAT superficial,processes,g18,106,0.0,,0.09832515318982736,,0.10469839988144443
177,m442,DAT,superficial,DAT superficial,processes,g19,106,0.0,,0.28261091961255913,,-0.2305662849538896
177,m442,DAT,superficial,DAT superficial,processes,g20,106,0.0,,0.18721131538294286,,-0.20247121504918772
177,m442,DAT,superficial,DAT superficial,processes,g22,106,0.0,,0.006759486487304415,,-0.06993633686267405
177,m442,DAT,superficial,DAT superficial,processes,g24,106,0.0,,-0.06736846185861557,,0.16155611369538037
177,m442,DAT,superficial,DAT superficial,processes,g25,106,0.0,,0.08471542358467515,,0.14268813590037716
177,m442,DAT,superficial,DAT superficial,processes,g26,106,0.0,,-0.12467297657217138,,0.1557882349524842
177,m442,DAT,superficial,DAT superficial,processes,g29,106,0.0,,0.04651968025705602,,0.03465808460709774
177,m442,DAT,superficial,DAT superficial,processes,g30,106,0.0,,-0.05946768770398907,,0.02665940804787426
177,m442,DAT,superficial,DAT superficial,processes,g32,106,0.0,,0.09157958304993792,,-0.07966283269880124
177,m442,DAT,superficial,DAT superficial,processes,g34,106,0.0,,-0.08282431654169224,,0.14198418219553552
177,m442,DAT,superficial,DAT superficial,processes,g36,106,0.0,,0.06053825862823084,,-0.11558494810877763
177,m442,DAT,superficial,DAT superficial,processes,g37,106,0.0,,0.17497380990671962,,-0.24244266520008914
177,m442,DAT,superficial,DAT superficial,processes,g38,106,0.0,,-0.0862305441457648,,0.10965782066710801
177,m442,DAT,superficial,DAT superficial,processes,g39,106,0.0,,-0.027736785223384606,,0.10027707034898821
177,m442,DAT,superficial,DAT superficial,processes,g40,106,0.0,,-0.0032195158687381748,,0.1959211655231342
177,m442,DAT,superficial,DAT superficial,processes,g41,106,0.0,,0.3904697474784051,,-0.2963392784227507
177,m442,DAT,superficial,DAT superficial,processes,g42,106,0.0,,0.1373668514433483,,-0.08430287163501558
177,m442,DAT,superficial,DAT superficial,processes,g43,106,0.0,,0.24158393100513575,,-0.21817266273818278
177,m442,DAT,superficial,DAT superficial,processes,g44,106,0.0,,0.1278574909509757,,-0.14413893654655618
177,m442,DAT,superficial,DAT superficial,processes,g45,106,0.0,,0.13443749570384594,,-0.09983274637802772
177,m442,DAT,superficial,DAT superficial,processes,g46,106,0.0,,-0.1443469251113181,,-0.02217098059424635
177,m442,DAT,superficial,DAT superficial,processes,g48,106,0.0,,0.28399611883821535,,-0.21760495813750402
177,m442,DAT,superficial,DAT superficial,processes,g49,106,0.0,,0.009900893046187548,,0.1963500978880915
177,m442,DAT,superficial,DAT superficial,processes,g50,106,0.0,,0.18013690865047086,,-0.22719033492851995
177,m442,DAT,superficial,DAT superficial,processes,g51,106,0.0,,0.18707758941033853,,-0.0704433099837783
177,m442,DAT,superficial,DAT superficial,processes,g52,106,0.0,,-0.02901868237802928,,0.033232165757954936
177,m442,DAT,superficial,DAT superficial,processes,g53,106,0.0,,0.07970340375045135,,-0.14464608598982923
177,m442,DAT,superficial,DAT superficial,processes,g54,106,0.0,,0.0756586229153471,,-0.05465102955867466
177,m442,DAT,superficial,DAT superficial,processes,g55,106,0.0,,-0.16079412796469153,,0.22606339169229991
177,m442,DAT,superficial,DAT superficial,processes,g56,106,0.0,,-0.17357378930885992,,0.3093006052391363
177,m442,DAT,superficial,DAT superficial,processes,g57,106,0.0,,0.3339793550135313,,-0.12454934312580133
177,m442,DAT,superficial,DAT superficial,processes,g58,106,0.0,,0.07102867650536705,,0.0340168596726709
177,m442,DAT,superficial,DAT superficial,processes,g59,106,0.0,,0.07181481074501259,,-0.0013700604363047248
177,m442,DAT,superficial,DAT superficial,processes,g60,106,0.0,,0.07881273606474085,,-0.15770368940499735
177,m442,DAT,superficial,DAT superficial,processes,g61,106,0.0,,-0.15531388621947262,,0.14182522490734545
177,m442,DAT,superficial,DAT superficial,processes,g62,106,0.0,,-0.14359646326146316,,0.11394966744823938
177,m442,DAT,superficial,DAT superficial,processes,g64,106,0.0,,-0.2297412209342365,,0.36450167747757967
177,m442,DAT,superficial,DAT superficial,processes,g66,106,0.0,,0.05444160963931316,,0.1755014618196091
177,m442,DAT,superficial,DAT superficial,processes,g69,106,0.0,,-0.01565098505782359,,-0.137268449312564
177,m442,DAT,superficial,DAT superficial,processes,g70,106,0.0,,0.09736512371374406,,0.1366592296512542
177,m442,DAT,superficial,DAT superficial,processes,g71,106,0.0,,0.12715573802580646,,-0.04415480227501415
177,m442,DAT,superficial,DAT superficial,processes,g72,106,0.0,,-0.149808413158668,,0.20995986951503012
177,m442,DAT,superficial,DAT superficial,processes,g74,106,0.0,,0.06642143827941414,,-0.006234658081231998
177,m442,DAT,superficial,DAT superficial,processes,g75,106,0.0,,-0.21086062748144047,,0.26553436522414225
177,m442,DAT,superficial,DAT superficial,processes,g76,106,0.0,,-0.04699837154152506,,0.07650134885591024
177,m442,DAT,superficial,DAT superficial,processes,g78,106,0.0,,0.014989924589477663,,0.09671920203474957
177,m442,DAT,superficial,DAT superficial,processes,g80,106,0.0,,0.011417285443150646,,0.1107049202639155
177,m442,DAT,superficial,DAT superficial,processes,g82,106,0.0,,0.14577644892806957,,-0.02512786719182091
177,m442,DAT,superficial,DAT superficial,processes,g83,106,0.0,,-0.027128710517768696,,0.2401112916399684
177,m442,DAT,superficial,DAT superficial,processes,g84,106,0.0,,0.11959591253729585,,-0.13313437931665056
177,m442,DAT,superficial,DAT superficial,processes,g85,106,0.0,,-0.008684793993657255,,0.005225418632029654
177,m442,DAT,superficial,DAT superficial,processes,g86,106,0.0,,0.056624261197493725,,0.010582013756651961
177,m442,DAT,superficial,DAT superficial,processes,g88,106,0.0,,-0.08353583964120963,,0.18885639715913194
177,m442,DAT,superficial,DAT superficial,processes,g90,106,0.0,,0.03457951801023251,,-0.042494581709473615
177,m442,DAT,superficial,DAT superficial,processes,g92,106,0.0,,0.17886777027678136,,0.006714053077360723
177,m442,DAT,superficial,DAT superficial,processes,g93,106,0.0,,0.1065240912713613,,-0.05780494400688995
177,m442,DAT,superficial,DAT superficial,processes,g94,106,0.0,,-0.12653252453083913,,0.20641947449815568
177,m442,DAT,superficial,DAT superficial,processes,g95,106,0.0,,0.04752065977414952,,-0.11809517259897356
177,m442,DAT,superficial,DAT superficial,processes,g96,106,0.0,,0.09502305107528536,,-0.030075879831850186
177,m442,DAT,superficial,DAT superficial,processes,g97,106,0.0,,-0.16783366501310806,,0.18655782430927267
177,m442,DAT,superficial,DAT superficial,processes,g99,106,0.0,,-0.07407932932708386,,0.16938205283627536
177,m442,DAT,superficial,DAT superficial,processes,g100,106,0.0,,0.12147112262434322,,-0.09471583557724321
177,m442,DAT,superficial,DAT superficial,processes,g101,106,0.0,,0.08548874346754455,,-0.04245673473609503
177,m442,DAT,superficial,DAT superficial,processes,g103,106,0.0,,-0.08383356916512116,,0.46492988290343046
177,m442,DAT,superficial,DAT superficial,processes,g104,106,0.0,,0.04441216169398852,,-0.11637692000758586
177,m442,DAT,superficial,DAT superficial,processes,g105,106,0.0,,0.1241910584444841,,-0.10778313391908882
177,m442,DAT,superficial,DAT superficial,processes,g106,106,0.0,,0.04444002818249073,,-0.055418061552480614
177,m442,DAT,superficial,DAT superficial,processes,g107,106,0.0,,0.2808396812584414,,-0.24609868282846029
177,m442,DAT,superficial,DAT superficial,processes,g108,106,0.0,,0.22566440927642117,,-0.1446158084111263
177,m442,DAT,superficial,DAT superficial,processes,g110,106,0.0,,0.02994200220557674,,0.04348880518670359
177,m442,DAT,superficial,DAT superficial,processes,g111,106,0.0,,-0.0938352626633015,,0.15716586478346467
177,m442,DAT,superficial,DAT superficial,processes,g113,106,0.0,,0.08014979708960569,,-0.02738354680518449
177,m442,DAT,superficial,DAT superficial,processes,g114,106,0.0,,0.10981930108685664,,-0.10306009147459355
177,m442,DAT,superficial,DAT superficial,processes,g115,106,0.0,,-0.09031549413909323,,0.2209708156366394
177,m442,DAT,superficial,DAT superficial,processes,g120,106,0.0,,0.23509782923308534,,0.05796894755819715
177,m442,DAT,superficial,DAT superficial,processes,g121,106,0.0,,-0.04024647149078576,,0.1987198194302383
177,m442,DAT,superficial,DAT superficial,processes,g123,106,0.0,,0.16192196777137333,,-0.04830535368886548
177,m442,DAT,superficial,DAT superficial,processes,g124,106,0.0,,-0.16723568283372647,,0.19337532578053485
177,m442,DAT,superficial,DAT superficial,processes,g125,106,0.0,,0.08651818114344202,,0.020813312226662384
177,m442,DAT,superficial,DAT superficial,processes,g126,106,0.0,,0.07037518543169685,,0.007867124199628235
177,m442,DAT,superficial,DAT superficial,processes,g128,106,0.0,,-0.096315500985378,,0.24613148353872175
177,m442,DAT,superficial,DAT superficial,processes,g129,106,0.0,,0.054916096825748634,,-0.03991341812505422
177,m442,DAT,superficial,DAT superficial,processes,g130,106,0.0,,0.14206023430186654,,0.12408035348494559
177,m442,DAT,superficial,DAT superficial,processes,g132,106,0.0,,0.09052491405845474,,-0.015986561555113694
177,m442,DAT,superficial,DAT superficial,processes,g133,106,0.0,,-0.02763585996104171,,0.1281678369151185
177,m442,DAT,superficial,DAT superficial,processes,g134,106,0.0,,-0.1644148217512427,,0.3089322280315847
177,m442,DAT,superficial,DAT superficial,processes,g135,106,0.0,,-0.0945016076504291,,0.20512050318568859
177,m442,DAT,superficial,DAT superficial,processes,g136,106,0.0,,-0.14649049515914553,,0.1954670018425912
177,m442,DAT,superficial,DAT superficial,processes,g137,106,0.0,,0.08357620974614678,,-0.015211960166632019
177,m442,DAT,superficial,DAT superficial,processes,g139,106,0.0,,-0.14974281173814513,,0.4305875392597038
177,m442,DAT,superficial,DAT superficial,processes,g140,106,0.0,,0.09527140491366033,,-0.010935252174852077
177,m442,DAT,superficial,DAT superficial,processes,g141,106,0.0,,-0.03835159969029801,,0.16867386782211263
177,m442,DAT,superficial,DAT superficial,processes,g142,106,0.0,,-0.07496570675210965,,0.06322715372626168
177,m442,DAT,superficial,DAT superficial,processes,g144,106,0.0,,0.027840373998710984,,0.08938445859398006
177,m442,DAT,superficial,DAT superficial,processes,g147,106,0.0,,0.1639959819125197,,-0.15038116402246393
177,m442,DAT,superficial,DAT superficial,processes,g148,106,0.0,,-0.2364174270382186,,0.21404986577147575
177,m442,DAT,superficial,DAT superficial,processes,g149,106,0.0,,-0.10259809856622289,,0.0912187752370621
177,m442,DAT,superficial,DAT superficial,processes,g150,106,0.0,,-0.045189400144689085,,0.1271986312623022
177,m442,DAT,superficial,DAT superficial,processes,g152,106,0.0,,-0.045428983712093134,,0.030224592940136828
177,m442,DAT,superficial,DAT superficial,processes,g154,106,0.0,,0.23193886852175294,,-0.1578900035407749
177,m442,DAT,superficial,DAT superficial,processes,g158,106,0.0,,-0.14251908608595282,,0.41721241886771226
177,m442,DAT,superficial,DAT superficial,processes,g159,106,0.0,,-0.04804042487521539,,0.03756438264402347
177,m442,DAT,superficial,DAT superficial,processes,g161,106,0.0,,-0.14003269056561718,,0.24364613293533682
177,m442,DAT,superficial,DAT superficial,processes,g162,106,0.0,,0.20400780216835823,,-0.08097990737237595
177,m442,DAT,superficial,DAT superficial,processes,g163,106,0.0,,0.13386222170849146,,-0.1299513677927045
177,m442,DAT,superficial,DAT superficial,processes,g164,106,0.0,,-0.006643405393720702,,-0.017508009884932754
177,m442,DAT,superficial,DAT superficial,processes,g166,106,0.0,,-0.1404930114444193,,0.4091459672749569
177,m442,DAT,superficial,DAT superficial,processes,g167,106,0.0,,-0.11149718357330717,,0.15321250390764687
177,m442,DAT,superficial,DAT superficial,processes,g168,106,0.0,,0.01847436927186592,,-0.002285957192066447
177,m442,DAT,superficial,DAT superficial,processes,g169,106,0.0,,0.10028186379545358,,0.10288068930078297
177,m442,DAT,superficial,DAT superficial,processes,g170,106,0.0,,0.18430699119567168,,0.049566919468151595
177,m442,DAT,superficial,DAT superficial,processes,g171,106,0.0,,0.13022891226414746,,-0.005462579824308893
177,m442,DAT,superficial,DAT superficial,processes,g172,106,0.0,,0.1511334382616824,,0.03259633660519474
177,m442,DAT,superficial,DAT superficial,processes,g174,106,0.0,,0.2471533518199435,,-0.16995309552230875
177,m442,DAT,superficial,DAT superficial,processes,g178,106,0.0,,-0.2678758313104973,,0.2713426140719756
177,m442,DAT,superficial,DAT superficial,processes,g179,106,0.0,,0.09365107405952572,,-0.07436696704994786
177,m442,DAT,superficial,DAT superficial,processes,g185,106,0.0,,0.05904884786526607,,0.0035702311553797157
177,m442,DAT,superficial,DAT superficial,processes,g187,106,0.0,,0.2109363214281976,,-0.20148467060978603
177,m442,DAT,superficial,DAT superficial,processes,g192,106,0.0,,-0.07766955876752916,,0.15741100540629357
177,m442,DAT,superficial,DAT superficial,processes,g195,106,0.0,,-0.013652664863434376,,0.0814668717631804
177,m442,DAT,superficial,DAT superficial,processes,g196,106,0.0,,-0.11527935777960695,,0.09777387102623276
177,m442,DAT,superficial,DAT superficial,processes,g200,106,0.0,,0.005291033557666932,,-0.003920946442021256
177,m442,DAT,superficial,DAT superficial,processes,g205,106,0.0,,-0.11082855371028552,,0.21776391542569407
177,m442,DAT,superficial,DAT superficial,processes,g206,106,0.0,,0.18784348366462197,,-0.020722479490553784
177,m442,DAT,superficial,DAT superficial,processes,g208,106,0.0,,-0.132815122111684,,0.054845310688684715
177,m442,DAT,superficial,DAT superficial,processes,g209,106,0.0,,-0.11874139364652224,,-0.13990007552815484
177,m442,DAT,superficial,DAT superficial,processes,g211,106,0.0,,-0.20318021501714656,,0.32732333396201774
177,m442,DAT,superficial,DAT superficial,processes,g212,106,0.0,,-0.1470556766282657,,0.10406656113331192
177,m442,DAT,superficial,DAT superficial,processes,g213,106,0.0,,-0.035104506384272795,,-0.0067897470241178905
177,m442,DAT,superficial,DAT superficial,processes,g216,106,0.0,,0.033898272489418006,,-0.14777224599090022
177,m442,DAT,superficial,DAT superficial,processes,g223,106,0.0,,0.2917219476705635,,-0.18606076739223396
177,m442,DAT,superficial,DAT superficial,processes,g228,106,0.0,,0.029677073391926656,,0.022799016763258736
177,m442,DAT,superficial,DAT superficial,processes,g231,106,0.0,,-0.09120363644771065,,0.0939185260047344
177,m442,DAT,superficial,DAT superficial,processes,g234,106,0.0,,0.0875375262931052,,-0.032207774345174606
177,m442,DAT,superficial,DAT superficial,processes,g244,106,0.0,,-0.07980665119763986,,0.03930282028787974
177,m442,DAT,superficial,DAT superficial,processes,g248,106,0.0,,0.2600036608477519,,-0.11208255009489593
177,m442,DAT,superficial,DAT superficial,processes,g250,106,0.0,,-0.04637263491499915,,-0.045032852057397287
177,m442,DAT,superficial,DAT superficial,processes,g251,106,0.0,,-0.24323997477259796,,0.36710807237758475
177,m442,DAT,superficial,DAT superficial,processes,g254,106,0.0,,0.009290287511738672,,-0.0660734127073687
177,m442,DAT,superficial,DAT superficial,processes,g256,106,0.0,,-0.3292762377883527,,0.38464383670966185
177,m442,DAT,superficial,DAT superficial,processes,g257,106,0.0,,0.052249008314913886,,-0.14714435721038405
177,m442,DAT,superficial,DAT superficial,processes,g261,106,0.0,,-0.15181430274773292,,0.09812206318131574
177,m442,DAT,superficial,DAT superficial,processes,g262,106,0.0,,-0.22813628683168,,0.37526535670644884
177,m442,DAT,superficial,DAT superficial,processes,g264,106,0.0,,0.061221418487478294,,-0.13080670939106048
177,m442,DAT,superficial,DAT superficial,processes,g265,106,0.0,,0.1163567349551173,,-0.07678393959047032
177,m442,DAT,superficial,DAT superficial,processes,g274,106,0.0,,-0.034042090988256626,,0.24453938752526266
177,m442,DAT,superficial,DAT superficial,processes,g276,106,0.0,,0.08082347321574447,,-0.1064130734827841
177,m442,DAT,superficial,DAT superficial,processes,g277,106,0.0,,0.15136518533030707,,-0.030262439913515415
177,m442,DAT,superficial,DAT superficial,processes,g278,106,0.0,,0.07881506049512098,,-0.030749404304319855
177,m442,DAT,superficial,DAT superficial,processes,g279,106,0.0,,-0.0808941208993845,,0.275409902144394
177,m442,DAT,superficial,DAT superficial,processes,g280,106,0.0,,0.13880755956329305,,-0.15471590404009103
177,m442,DAT,superficial,DAT superficial,processes,g281,106,0.0,,-0.061054737454331,,0.051868015449569475
177,m442,DAT,superficial,DAT superficial,processes,g282,106,0.0,,0.03499583471739692,,-0.06184952389528125
177,m442,DAT,superficial,DAT superficial,processes,g283,106,0.0,,0.27511217262048243,,-0.25570172154038623
177,m442,DAT,superficial,DAT superficial,processes,g284,106,0.0,,0.38846133475778166,,-0.29322825721103113
177,m442,DAT,superficial,DAT superficial,processes,g285,106,0.0,,0.267865738784263,,-0.2274603100052872
177,m442,DAT,superficial,DAT superficial,processes,g286,106,0.0,,-0.09724905966204973,,0.15825838074832646
177,m442,DAT,superficial,DAT superficial,processes,g287,106,0.0,,-0.11147447538928001,,0.3190827862917209
177,m442,DAT,superficial,DAT superficial,processes,g288,106,0.0,,0.0780858754746936,,-0.028652681979146326
177,m442,DAT,superficial,DAT superficial,processes,g289,106,0.0,,-0.023992457990463404,,-0.06236424273322999
177,m442,DAT,superficial,DAT superficial,processes,g290,106,0.0,,0.013902454887733026,,0.007173263021020871
177,m442,DAT,superficial,DAT superficial,processes,g291,106,0.0,,0.05488820392518044,,0.030247301124163982
177,m442,DAT,superficial,DAT superficial,processes,g292,106,0.0,,0.037826788326114975,,0.05655347075383813
177,m442,DAT,superficial,DAT superficial,processes,g293,106,0.0,,0.05083100837899629,,0.034922663902198336
177,m442,DAT,superficial,DAT superficial,processes,g294,106,0.0,,-0.06867207162966057,,0.005066448169613052
177,m442,DAT,superficial,DAT superficial,processes,g295,106,0.0,,0.15003297186738096,,-0.005828433900301869
177,m442,DAT,superficial,DAT superficial,processes,g296,106,0.0,,0.1477394452806388,,-0.22365290448340167
177,m442,DAT,superficial,DAT superficial,processes,g297,106,0.0,,0.08839791415457833,,-0.12163512617565041
177,m442,DAT,superficial,DAT superficial,processes,g298,106,0.0,,0.10226504520049134,,-0.08033903195649861
177,m442,DAT,superficial,DAT superficial,processes,g299,106,0.0,,-0.16852500306015689,,0.1605266760194829
177,m442,DAT,superficial,DAT superficial,processes,g300,106,0.0,,-0.18269238676153998,,0.38055636358477485
177,m442,DAT,superficial,DAT superficial,processes,g301,106,0.0,,0.25308523411414685,,-0.03623721544421447
177,m442,DAT,superficial,DAT superficial,processes,g302,106,0.0,,-0.2065763500949848,,0.20586987325858455
177,m442,DAT,superficial,DAT superficial,processes,g303,106,0.0,,0.28263362779658624,,-0.1874459666178901
177,m442,DAT,superficial,DAT superficial,processes,g304,106,0.0,,-0.06546769455027385,,0.1483248118022275
177,m442,DAT,superficial,DAT superficial,processes,g305,106,0.0,,0.12584623274690748,,-0.00487216703960299
177,m442,DAT,superficial,DAT superficial,processes,g306,106,0.0,,0.12121124007381029,,-0.1853013047931037
177,m442,DAT,superficial,DAT superficial,processes,g307,106,0.0,,-0.2782509482793463,,0.2739717171560078
177,m442,DAT,superficial,DAT superficial,processes,g308,106,0.0,,0.003224562131855319,,-0.14948292918761222
177,m442,DAT,superficial,DAT superficial,processes,g309,106,0.0,,-0.06562412870690533,,0.16825250485183105
177,m442,DAT,superficial,DAT superficial,processes,g310,106,0.0,,0.15030294694414817,,-0.026800703415154302
177,m442,DAT,superficial,DAT superficial,processes,g311,106,0.0,,-0.08832474333937973,,0.11427262828773663
177,m442,DAT,superficial,DAT superficial,processes,g312,106,0.0,,0.006532387605143522,,0.05916491191696038
177,m442,DAT,superficial,DAT superficial,processes,g313,106,0.0,,0.09575031951625783,,-0.08041472590325577
177,m442,DAT,superficial,DAT superficial,processes,g314,106,0.0,,-0.18646951470472262,,0.21072437837727753
177,m442,DAT,superficial,DAT superficial,processes,g315,106,0.0,,0.022857048789105897,,-0.08116409597615172
177,m442,DAT,superficial,DAT superficial,processes,g316,106,0.0,,-0.23878664757171797,,0.2975024420712524
177,m442,DAT,superficial,DAT superficial,processes,g317,106,0.0,,0.08603626301575472,,0.10158632281123542
177,m442,DAT,superficial,DAT superficial,processes,g318,106,0.0,,0.02192853637555131,,0.1495005911085222
177,m442,DAT,superficial,DAT superficial,processes,g319,106,0.0,,0.24686571482226627,,-0.26421038727811935
177,m442,DAT,superficial,DAT superficial,processes,g320,106,0.0,,-0.05447693348113317,,0.21657102021324642
177,m442,DAT,superficial,DAT superficial,processes,g321,106,0.0,,0.06245002920622144,,0.15439294320059377
177,m442,DAT,superficial,DAT superficial,processes,g322,106,0.0,,0.271552033991337,,-0.24143341257666023
177,m442,DAT,superficial,DAT superficial,processes,g323,106,0.0,,0.002805722293132328,,0.07185121739346159
177,m442,DAT,superficial,DAT superficial,processes,g324,106,0.0,,0.07766955876752916,,-0.10553502370040098
177,m442,DAT,superficial,DAT superficial,processes,g325,106,0.0,,-0.14691438126098566,,0.23495148760268814
177,m442,DAT,superficial,DAT superficial,processes,g326,106,0.0,,0.19348382043755344,,-0.14244591527075423
177,m442,DAT,superficial,DAT superficial,processes,g327,106,0.0,,-0.029041244239166455,,-0.030898269066275616
177,m442,DAT,superficial,DAT superficial,processes,g328,106,0.0,,-0.09944923038112473,,0.12748626825997944
177,m442,DAT,superficial,DAT superficial,processes,g329,106,0.0,,-0.1559699004247014,,0.3057404666099909
177,m442,DAT,superficial,DAT superficial,processes,g330,106,0.0,,-0.0640093245094191,,0.03767792356415922
177,m442,DAT,superficial,DAT superficial,processes,g331,106,0.0,,-0.017235511676606953,,0.08367208874537253
177,m442,DAT,superficial,DAT superficial,processes,g332,106,0.0,,-0.07951144480528691,,0.10838363923002903
177,m442,DAT,superficial,DAT superficial,processes,g333,106,0.0,,-0.12074950699859156,,0.18629289549562258
177,m442,DAT,superficial,DAT superficial,processes,g334,106,0.0,,0.07118511066199852,,-0.007246433836219465
177,m442,DAT,superficial,DAT superficial,processes,g335,106,0.0,,0.0375164431444106,,-0.04799248537560252
177,m442,DAT,superficial,DAT superficial,processes,g336,106,0.0,,0.15370160515354497,,0.02265519826442012
177,m442,DAT,superficial,DAT superficial,processes,g337,106,0.0,,-0.19437448587772943,,0.26837036509597745
177,m442,DAT,superficial,DAT superficial,processes,g338,106,0.0,,0.0382885214013337,,-0.12544000856597734
177,m442,DAT,superficial,DAT superficial,processes,g339,106,0.0,,0.022998344156385943,,-0.035533261739372816
177,m442,DAT,superficial,DAT superficial,processes,g340,106,0.0,,-0.09323223422080273,,0.15479916738152388
177,m442,DAT,superficial,DAT superficial,processes,g341,106,0.0,,-0.10786639726052172,,0.13972345631905478
177,m442,DAT,superficial,DAT superficial,processes,g342,106,0.0,,0.08492103886686579,,-0.16497243382568716
177,m442,DAT,superficial,DAT superficial,processes,g343,106,0.0,,-0.09594207751470932,,0.05677550633099249
177,m442,DAT,superficial,DAT superficial,processes,g344,106,0.0,,0.06946433493905227,,-0.07588570475561861
177,m442,DAT,superficial,DAT superficial,processes,g345,106,0.0,,-0.1546074093830724,,0.2771660017091603
177,m442,DAT,superficial,DAT superficial,processes,g346,106,0.0,,-0.03640374212708024,,0.04414482104586713
177,m442,DAT,superficial,DAT superficial,processes,g347,106,0.0,,-0.13219443174827522,,0.10987480998114521
177,m442,DAT,superficial,DAT superficial,processes,g348,106,0.0,,0.11064184197495118,,-0.0775307865318077
177,m442,DAT,superficial,DAT superficial,processes,g349,106,0.0,,-0.09628522340667514,,0.1207545532617087
177,m442,DAT,superficial,DAT superficial,processes,g350,106,0.0,,0.16993291046984016,,-0.24837707062585104
177,m442,DAT,superficial,DAT superficial,processes,g351,106,0.0,,-0.37231076965136073,,0.42413084560131736
177,m442,DAT,superficial,DAT superficial,processes,g352,106,0.0,,0.11292275290390048,,-0.1890607708153763
177,m442,DAT,superficial,DAT superficial,processes,g353,106,0.0,,0.1369681966570939,,-0.07031715340584968
177,m442,DAT,superficial,DAT superficial,processes,g354,106,0.0,,-0.13773522865089985,,0.18561164997480806
177,m442,DAT,superficial,DAT superficial,processes,g355,106,0.0,,-0.010342316258587602,,0.04042056756832724
177,m442,DAT,superficial,DAT superficial,processes,g356,106,0.0,,0.1325880402714125,,-0.13238904665504392
177,m442,DAT,superficial,DAT superficial,processes,g357,106,0.0,,0.10428102731579056,,-0.07827763347314509
177,m442,DAT,superficial,DAT superficial,processes,g358,106,0.0,,0.21840731397313,,-0.12236178806451922
177,m442,DAT,superficial,DAT superficial,processes,g359,106,0.0,,0.23489850183995814,,-0.0913171773678464
177,m442,DAT,superficial,DAT superficial,processes,g360,106,0.0,,-0.06535163049857952,,0.04286548204858374
177,m442,DAT,superficial,DAT superficial,processes,g361,106,0.0,,0.08402785029513121,,-0.09005561158856029
177,m442,DAT,superficial,DAT superficial,processes,g362,106,0.0,,-0.1370842607087882,,0.1878976071668745
177,m442,DAT,superficial,DAT superficial,processes,g363,106,0.0,,0.01879733011136317,,0.014439881909708914
177,m442,DAT,superficial,DAT superficial,processes,g364,106,0.0,,-0.16910070338900407,,0.14624070513484685
177,m442,DAT,superficial,DAT superficial,processes,g365,106,0.0,,-0.15106493267483698,,0.1739573053057629
177,m442,DAT,superficial,DAT superficial,processes,g366,106,0.0,,0.008222906480823102,,0.005916743504851896
177,m442,DAT,superficial,DAT superficial,processes,g367,106,0.0,,0.22758394345165725,,-0.217481324691134
177,m442,DAT,superficial,DAT superficial,processes,g368,106,0.0,,0.017482778569347032,,-0.02521869992792951
177,m442,DAT,superficial,DAT superficial,processes,g369,106,0.0,,0.16823988919403818,,-0.16109185748860308
177,m442,DAT,superficial,DAT superficial,processes,g370,106,0.0,,0.11209011948957164,,-0.11429029020864662
177,m442,DAT,superficial,DAT superficial,processes,g371,106,0.0,,0.021681269482811235,,0.0562557412299266
