group_id,mouse,line,state,pair,n_a,n_b,integrated_crossnobis,spatiotemporal_crossnobis,integrated_cosine,seconds_accumulated,cumulative_crossnobis
187,m472,DAT,pre,31-32,7,7,0.2803840419517521,0.21200811085301166,0.0069585442543029785,1,-0.0558870893738362
187,m472,DAT,pre,31-32,7,7,0.2803840419517521,0.21200811085301166,0.0069585442543029785,2,0.0017549504710851751
187,m472,DAT,pre,31-32,7,7,0.2803840419517521,0.21200811085301166,0.0069585442543029785,3,0.2888940072982914
187,m472,DAT,pre,31-32,7,7,0.2803840419517521,0.21200811085301166,0.0069585442543029785,4,0.2197497436560281
187,m472,DAT,pre,39-40,9,9,1.3547423961427663,0.9453975024164584,0.10945886373519897,1,0.5205674596841077
187,m472,DAT,pre,39-40,9,9,1.3547423961427663,0.9453975024164584,0.10945886373519897,2,0.5809698027479018
187,m472,DAT,pre,39-40,9,9,1.3547423961427663,0.9453975024164584,0.10945886373519897,3,1.0209914380547496
187,m472,DAT,pre,39-40,9,9,1.3547423961427663,0.9453975024164584,0.10945886373519897,4,1.3322787429406582
187,m472,DAT,post,17-18,8,5,0.6363733409973252,0.5229547815088745,0.07655942440032959,1,0.1136384281195206
187,m472,DAT,post,17-18,8,5,0.6363733409973252,0.5229547815088745,0.07655942440032959,2,0.5044122213791574
187,m472,DAT,post,17-18,8,5,0.6363733409973252,0.5229547815088745,0.07655942440032959,3,0.6639374484494651
187,m472,DAT,post,17-18,8,5,0.6363733409973252,0.5229547815088745,0.07655942440032959,4,0.603218195406692
187,m472,DAT,post,31-32,10,10,0.28525961515330944,0.2471465515753055,0.011145412921905518,1,0.1150062000144524
187,m472,DAT,post,31-32,10,10,0.28525961515330944,0.2471465515753055,0.011145412921905518,2,0.19754345526829117
187,m472,DAT,post,31-32,10,10,0.28525961515330944,0.2471465515753055,0.011145412921905518,3,0.2731358692861991
187,m472,DAT,post,31-32,10,10,0.28525961515330944,0.2471465515753055,0.011145412921905518,4,0.3231381963440858
187,m472,DAT,post,39-40,6,10,0.25869253698997485,0.23160006139916028,0.04155886173248291,1,0.276373476289966
187,m472,DAT,post,39-40,6,10,0.25869253698997485,0.23160006139916028,0.04155886173248291,2,0.07940990961285249
187,m472,DAT,post,39-40,6,10,0.25869253698997485,0.23160006139916028,0.04155886173248291,3,0.08132042503283755
187,m472,DAT,post,39-40,6,10,0.25869253698997485,0.23160006139916028,0.04155886173248291,4,0.2736890057086127
189,m465,TH,pre,17-18,6,4,-0.228157461818625,-0.08456654209366475,0.08616214990615845,1,0.7922355562352148
189,m465,TH,pre,17-18,6,4,-0.228157461818625,-0.08456654209366475,0.08616214990615845,2,0.38999429771654637
189,m465,TH,pre,17-18,6,4,-0.228157461818625,-0.08456654209366475,0.08616214990615845,3,-0.05687756821990609
189,m465,TH,pre,17-18,6,4,-0.228157461818625,-0.08456654209366475,0.08616214990615845,4,-0.21144881637725335
189,m465,TH,pre,31-32,4,7,0.9638827796669749,0.8143966063773143,0.0041405558586120605,1,0.762264173092771
