unit_id,unit_type,group_id,trial_id,trial_index,odor_id,block,epoch,available,response_mean_z,response_peak_positive_z,response_peak_negative_z
p484,process,,30,30,18,pre,odor,True,-0.7127563953399658,1.7254871129989624,-2.714184522628784
p484,process,,31,31,0,pre,odor,True,-0.28642037510871887,1.616468906402588,-1.6846798658370972
p484,process,,32,32,12,post,odor,True,0.13679668307304382,2.672045946121216,-1.7241183519363403
p484,process,,33,33,18,post,odor,True,0.4581547975540161,2.629194736480713,-1.184144377708435
p484,process,,34,34,40,post,odor,True,-0.010934464633464813,3.111450433731079,-2.6163136959075928
p484,process,,35,35,32,post,odor,True,0.0735802948474884,2.5411229133605957,-1.874456524848938
p484,process,,36,36,31,post,odor,True,-0.17202435433864594,2.4534096717834473,-1.9294393062591553
p484,process,,37,37,0,post,odor,True,0.18109099566936493,2.296860694885254,-1.5925164222717285
p484,process,,38,38,4,post,odor,True,-0.08356817811727524,1.8112680912017822,-1.6214408874511719
p484,process,,39,39,2,post,odor,True,0.08329090476036072,2.9372048377990723,-1.698073387145996
p484,process,,40,40,3,post,odor,True,-0.07212229073047638,2.749455213546753,-2.1210877895355225
p484,process,,41,41,21,post,odor,True,0.074537493288517,2.445382833480835,-2.1945111751556396
p484,process,,42,42,31,post,odor,True,-0.013993312604725361,3.9151132106781006,-2.6387951374053955
p484,process,,43,43,2,post,odor,True,-0.20354963839054108,2.137866258621216,-1.6131725311279297
p484,process,,44,44,32,post,odor,True,0.06454777717590332,3.5044798851013184,-1.9751687049865723
p484,process,,45,45,40,post,odor,True,0.41437000036239624,2.2318150997161865,-2.0880966186523438
p484,process,,46,46,1,post,odor,True,0.47718438506126404,3.5010342597961426,-1.6495826244354248
p484,process,,47,47,0,post,odor,True,-0.38860493898391724,2.128389596939087,-2.589919090270996
p484,process,,48,48,22,post,odor,True,-0.21137529611587524,1.6865993738174438,-1.687456727027893
p484,process,,49,49,10,post,odor,True,-0.00601190235465765,2.7594995498657227,-1.7203736305236816
p484,process,,50,50,1,post,odor,True,-0.19502054154872894,2.516984462738037,-2.005948781967163
p484,process,,51,51,30,post,odor,True,0.19513238966464996,3.216456174850464,-1.9779584407806396
p484,process,,52,52,12,post,odor,True,0.7170952558517456,2.757481813430786,-1.962957501411438
p484,process,,53,53,3,post,odor,True,-0.02280069701373577,1.5244238376617432,-1.9078867435455322
p484,process,,54,54,21,post,odor,True,-0.12419445067644119,3.3032314777374268,-1.8501639366149902
p484,process,,55,55,22,post,odor,True,0.04026256874203682,4.185109615325928,-2.330714225769043
p484,process,,56,56,18,post,odor,True,0.21780914068222046,2.2930848598480225,-1.1913410425186157
p484,process,,57,57,30,post,odor,True,0.050410863012075424,2.7007110118865967,-1.9219387769699097
p484,process,,58,58,17,post,odor,True,-0.06952789425849915,2.495103359222412,-2.234330892562866
p484,process,,59,59,39,post,odor,True,0.09305564314126968,3.5261785984039307,-1.8039709329605103
p484,process,,60,60,39,post,odor,True,0.07448603212833405,2.380922555923462,-2.133086681365967
p484,process,,61,61,17,post,odor,True,0.23674385249614716,2.544281244277954,-2.139535427093506
p484,process,,62,62,4,post,odor,True,0.054435499012470245,2.1813156604766846,-2.2002811431884766
