unit_id,unit_type,group_id,odor_id,block,epoch,n_trials,mean_response_z,median_response_z,response_q25,response_q75,response_ci95_low,response_ci95_high
p237,process,,39,pre,odor,2.0,0.25365471094846725,0.25365471094846725,0.06031649187207222,0.4469929300248623,-4.6595352788756745,5.166844700772609
p237,process,,17,pre,odor,2.0,-0.07292908430099487,-0.07292908430099487,-0.4211902916431427,0.27533212304115295,-8.923085488614428,8.777227320012438
p237,process,,32,pre,odor,2.0,3.1301478147506714,3.1301478147506714,3.059495747089386,3.200799882411957,1.3347085412739528,4.92558708822739
p237,process,,30,pre,odor,2.0,0.5143928974866867,0.5143928974866867,0.45578528195619583,0.5730005130171776,-0.9749678265721706,2.003753621545544
p237,process,,40,pre,odor,2.0,0.6961310505867004,0.6961310505867004,0.20710650086402893,1.185155600309372,-11.731161048997112,13.123423150170513
p237,process,,3,pre,odor,2.0,1.1948528736829758,1.1948528736829758,0.7037500813603401,1.6859556660056114,-11.285252377834004,13.674958125199955
p237,process,,2,pre,odor,2.0,1.6296027302742004,1.6296027302742004,1.3229114711284637,1.9362939894199371,-6.16416112872768,9.423366589276082
p237,process,,1,pre,odor,2.0,0.2499496415257454,0.2499496415257454,0.20019664987921715,0.29970263317227364,-1.0143937546702089,1.5142930377216997
p237,process,,4,pre,odor,2.0,1.1194025054574013,1.1194025054574013,0.5941535495221615,1.644651461392641,-12.22843903769291,14.467244048607713
p237,process,,31,pre,odor,2.0,0.9700925499200821,0.9700925499200821,0.6862191185355186,1.2539659813046455,-6.243815326745322,8.184000426585486
p237,process,,21,pre,odor,2.0,0.16444102488458157,0.16444102488458157,0.09872419480234385,0.2301578549668193,-1.5055819703900515,1.8344640201592146
p237,process,,12,pre,odor,2.0,0.5993087366223335,0.5993087366223335,0.3294087164103985,0.8692087568342686,-6.259501093598736,7.458118566843403
p237,process,,22,pre,odor,2.0,0.6968295536935329,0.6968295536935329,0.3877627197653055,1.0058963876217604,-7.157303384413187,8.550962491800252
p237,process,,10,pre,odor,2.0,1.4408062547445297,1.4408062547445297,0.8763574734330177,2.0052550360560417,-12.903197302112206,15.784809811601265
p237,process,,0,pre,odor,2.0,0.05087222903966904,0.05087222903966904,0.04907281696796417,0.0526716411113739,0.0051448326640165035,0.09659962541532158
p237,process,,18,pre,odor,2.0,-0.1386195868253708,-0.1386195868253708,-0.2575423792004585,-0.01969679445028305,-3.1607342822562896,2.883495108605548
p237,process,,12,post,odor,2.0,0.1127290278673172,0.1127290278673172,0.011285178363323212,0.2141728773713112,-2.4652036141795652,2.6906616699141996
p237,process,,18,post,odor,2.0,-0.03624748717993498,-0.03624748717993498,-0.04559154016897082,-0.026903434190899134,-0.2737023878686441,0.20120741350877414
p237,process,,40,post,odor,2.0,0.019385799765586853,0.019385799765586853,-0.1781776174902916,0.2169492170214653,-5.001176656297413,5.039948255828587
p237,process,,32,post,odor,2.0,-0.22121787071228027,-0.22121787071228027,-0.22525601834058762,-0.21717972308397293,-0.323836931752623,-0.11859880967193755
p237,process,,31,post,odor,2.0,-0.24171504750847816,-0.24171504750847816,-0.3023980874568224,-0.18103200756013393,-1.7838173067027372,1.3003872116857809
p237,process,,0,post,odor,2.0,0.1222226582467556,0.1222226582467556,0.07002162374556065,0.17442369274795055,-1.204331405377848,1.4487767218713592
p237,process,,4,post,odor,2.0,-0.164552703499794,-0.164552703499794,-0.3031590208411217,-0.02594638615846634,-3.6868731952320144,3.3577677882324264
p237,process,,2,post,odor,2.0,-0.09389980882406235,-0.09389980882406235,-0.09609109163284302,-0.09170852601528168,-0.14958558483051662,-0.03821403281760807
p237,process,,3,post,odor,2.0,0.018215753138065338,0.018215753138065338,-0.08705518767237663,0.12348669394850731,-2.656972500276342,2.6934040065524725
p237,process,,21,post,odor,2.0,0.019253289327025414,0.019253289327025414,-0.007556590251624584,0.04606316890567541,-0.6620503484300061,0.7005569270840569
p237,process,,1,post,odor,2.0,0.19559915736317635,0.19559915736317635,0.05326723866164684,0.33793107606470585,-3.421397841665235,3.8125961563915878
p237,process,,22,post,odor,2.0,0.12754323706030846,0.12754323706030846,0.1251069251447916,0.1299795489758253,0.06563068106083028,0.18945579305978663
p237,process,,10,post,odor,1.0,-0.3079024851322174,-0.3079024851322174,-0.3079024851322174,-0.3079024851322174,,
p237,process,,30,post,odor,2.0,-0.02649613283574581,-0.02649613283574581,-0.045617478899657726,-0.007374786771833897,-0.5124156086743716,0.45942334300288
p237,process,,17,post,odor,2.0,0.06217412278056145,0.06217412278056145,-0.020696265622973442,0.14504451118409634,-2.0437621204627012,2.168110366023824
p237,process,,39,post,odor,2.0,0.11873246729373932,0.11873246729373932,-0.059257976710796356,0.296722911298275,-4.404433577914796,4.641898512502275
p256,process,,39,pre,odor,2.0,-0.6057895123958588,-0.6057895123958588,-0.6412393003702164,-0.5703397244215012,-1.5066540401082014,0.2950750153164837
p256,process,,17,pre,odor,2.0,-1.0358470380306244,-1.0358470380306244,-1.0879047363996506,-0.9837893396615982,-2.3587585851723727,0.2870645091111237
p256,process,,32,pre,odor,2.0,2.527431011199951,2.527431011199951,2.379149079322815,2.6757129430770874,-1.2407701590128517,6.2956321814127545
p256,process,,30,pre,odor,2.0,0.1398201584815979,0.1398201584815979,-0.18883222341537476,0.46847254037857056,-8.212028744347219,8.491669061310414
p256,process,,40,pre,odor,2.0,-0.6124099418520927,-0.6124099418520927,-0.7949216328561306,-0.4298982508480549,-5.250471767137609,4.025651883433423
p256,process,,3,pre,odor,2.0,0.1394176483154297,0.1394176483154297,-0.28074532747268677,0.5595806241035461,-10.537935937533007,10.816771234163866
p256,process,,2,pre,odor,2.0,0.3806688189506531,0.3806688189506531,0.11660987138748169,0.6447277665138245,-6.329705281362294,7.0910429192636
p256,process,,1,pre,odor,2.0,0.269002266228199,0.269002266228199,0.1827021948993206,0.3553023375570774,-1.924090483874218,2.462095016330616
p256,process,,4,pre,odor,2.0,0.5739883184432983,0.5739883184432983,0.022502422332763672,1.125474214553833,-13.440597091743143,14.58857372862974
p256,process,,31,pre,odor,2.0,3.1302324533462524,3.1302324533462524,2.7412964701652527,3.519168436527252,-6.753568009780107,13.014032916472612
p256,process,,21,pre,odor,2.0,0.07828040421009064,0.07828040421009064,0.06773889064788818,0.08882191777229309,-0.1896048548909225,0.34616566331110377
p256,process,,12,pre,odor,2.0,0.20212098956108093,0.20212098956108093,-0.13645793497562408,0.540699914097786,-8.401985279473351,8.806227258595513
p256,process,,22,pre,odor,2.0,3.283053755760193,3.283053755760193,2.8742321133613586,3.691875398159027,-7.106089222037376,13.672196733557762
p256,process,,10,pre,odor,2.0,0.49434899259358644,0.49434899259358644,0.2597246910445392,0.7289732941426337,-5.4680198305347805,6.456717815721953
p256,process,,0,pre,odor,2.0,-0.4851791113615036,-0.4851791113615036,-0.6395014747977257,-0.3308567479252815,-4.406882201743498,3.436523979020491
p256,process,,18,pre,odor,2.0,-0.5119471698999405,-0.5119471698999405,-0.5385961905121803,-0.48529814928770065,-1.1891629937352581,0.16526865393537726
p256,process,,12,post,odor,2.0,0.13201168179512024,0.13201168179512024,-0.0148867666721344,0.2789101302623749,-3.6010318415075693,3.8650552050978098
p256,process,,18,post,odor,2.0,0.13375573977828026,0.13375573977828026,0.028964543715119362,0.23854693584144115,-2.529241043676011,2.7967525232325716
p256,process,,40,post,odor,2.0,0.09804592281579971,0.09804592281579971,0.06581800803542137,0.13027383759617805,-0.7209430440231557,0.9170348896547551
p256,process,,32,post,odor,2.0,-0.09240458067506552,-0.09240458067506552,-0.14413975505158305,-0.04066940629854798,-1.407120016054527,1.222310854704396
p256,process,,31,post,odor,2.0,-0.062084613367915154,-0.062084613367915154,-0.06715983059257269,-0.05700939614325762,-0.1910581116420331,0.06688888490620279
p256,process,,0,post,odor,2.0,0.14343001693487167,0.14343001693487167,0.14245443418622017,0.14440559968352318,0.11863810865197953,0.1682219252177638
p256,process,,4,post,odor,2.0,0.13911834359169006,0.13911834359169006,-0.02646923065185547,0.3047059178352356,-4.068860896618344,4.347097583801724
p256,process,,2,post,odor,2.0,-0.1113000251352787,-0.1113000251352787,-0.137910271063447,-0.0846897792071104,-0.7875304908218094,0.564930440551252
p256,process,,3,post,odor,2.0,0.34005238115787506,0.34005238115787506,0.3267939016222954,0.35331086069345474,0.00312247021895945,0.6769822920967907
p256,process,,21,post,odor,2.0,0.9083758592605591,0.9083758592605591,0.7226809859275818,1.0940707325935364,-3.8105782987931125,5.627330017314231
p256,process,,1,post,odor,2.0,0.24686772376298904,0.24686772376298904,0.20795584842562675,0.28577959910035133,-0.7419767856470749,1.235712233173053
p256,process,,22,post,odor,2.0,0.12351948395371437,0.12351948395371437,0.11439411155879498,0.13264485634863377,-0.1083782159336509,0.3554171838410797
p256,process,,10,post,odor,1.0,-0.21358706057071686,-0.21358706057071686,-0.21358706057071686,-0.21358706057071686,,
p256,process,,30,post,odor,2.0,0.1069402638822794,0.1069402638822794,0.07267159130424261,0.14120893646031618,-0.7639092757446622,0.977789803509221
p256,process,,17,post,odor,2.0,-0.08480501919984818,-0.08480501919984818,-0.17725417390465736,0.007644135504961014,-2.434160793931035,2.2645507555313387
p256,process,,39,post,odor,2.0,0.21370561746880412,0.21370561746880412,0.11192175489850342,0.3154894800391048,-2.3728675758450137,2.800278810782622
p275,process,,39,pre,odor,2.0,-0.17318838834762573,-0.17318838834762573,-0.4280601739883423,0.08168339729309082,-6.650094567998374,6.303717791303122
p275,process,,17,pre,odor,2.0,-0.4791293144226074,-0.4791293144226074,-1.061143696308136,0.10288506746292114,-15.269517105693987,14.311258476848773
