unit_id,unit_type,group_id,odor_id,block,epoch,n_trials,mean_response_z,median_response_z,response_q25,response_q75,response_ci95_low,response_ci95_high
s1,soma,,39,pre,odor,2.0,0.3686676621437073,0.3686676621437073,-0.2930491268634796,1.0303844511508942,-16.44715033483515,17.184485659122565
s1,soma,,17,pre,odor,2.0,-2.3912620544433594,-2.3912620544433594,-3.061468005180359,-1.7210561037063599,-19.422810105377213,14.640285996490494
s1,soma,,32,pre,odor,2.0,7.000104188919067,7.000104188919067,6.286448836326599,7.713759541511536,-11.135597853294616,25.13580623113275
s1,soma,,30,pre,odor,2.0,2.5565614718943834,2.5565614718943834,1.3060550717636943,3.8070678720250726,-29.221819216020275,34.334942159809046
s1,soma,,40,pre,odor,2.0,0.9136941879987717,0.9136941879987717,0.24730879813432693,1.5800795778632164,-16.02076420562768,17.848152581625225
s1,soma,,3,pre,odor,2.0,2.9926003217697144,2.9926003217697144,2.600857436656952,3.384343206882477,-6.962530282595328,12.947730926134756
s1,soma,,2,pre,odor,2.0,1.7583917528390884,1.7583917528390884,1.0482779368758202,2.4685055688023567,-16.287311310392038,19.804094816070215
s1,soma,,1,pre,odor,2.0,2.1625540256500244,2.1625540256500244,2.160294771194458,2.164813280105591,2.105140926322941,2.219967124977108
s1,soma,,4,pre,odor,2.0,1.52761971950531,1.52761971950531,1.4660534262657166,1.5891860127449036,-0.03692813399397599,3.092167573004596
s1,soma,,31,pre,odor,2.0,0.4802516996860504,0.4802516996860504,-0.1827915459871292,1.14329494535923,-16.369274757236344,17.329778156608445
s1,soma,,21,pre,odor,2.0,4.637163877487183,4.637163877487183,4.269110798835754,5.005216956138611,-4.715951664761725,13.99027941973609
s1,soma,,12,pre,odor,2.0,-0.5003730058670044,-0.5003730058670044,-1.178390383720398,0.17764437198638916,-17.730428241246077,16.72968222951207
s1,soma,,22,pre,odor,2.0,0.2881074771285057,0.2881074771285057,0.12658554688096046,0.44962940737605095,-3.8165539530863706,4.392768907343382
s1,soma,,10,pre,odor,2.0,2.0412649512290955,2.0412649512290955,1.8046407997608185,2.2778891026973724,-3.9719248769299824,8.054454779388173
s1,soma,,0,pre,odor,2.0,2.5576300621032715,2.5576300621032715,2.5057820081710815,2.6094781160354614,1.2400460852340058,3.875214038972537
s1,soma,,18,pre,odor,2.0,-1.7398378252983093,-1.7398378252983093,-1.9482134282588959,-1.5314622223377228,-7.035163971780434,3.555488321183815
s1,soma,,12,post,odor,2.0,2.6057565212249756,2.6057565212249756,2.5244081020355225,2.6871049404144287,0.5384971828542686,4.673015859595683
s1,soma,,18,post,odor,2.0,1.6607764959335327,1.6607764959335327,1.6038114428520203,1.7177415490150452,0.21315724141201997,3.1083957504550455
s1,soma,,40,post,odor,2.0,0.6378180980682373,0.6378180980682373,0.586482435464859,0.6891537606716156,-0.6667447805431856,1.9423809766796603
