unit_id,unit_type,group_id,trial_id,trial_index,odor_id,block,epoch,available,response_mean_z,response_peak_positive_z,response_peak_negative_z
s1,soma,,0,0,39,pre,odor,True,1.692101240158081,4.521345138549805,-1.4266444444656372
s1,soma,,1,1,17,pre,odor,True,-3.7316739559173584,0.5970894694328308,-8.086569786071777
s1,soma,,2,2,32,pre,odor,True,5.572793483734131,9.485761642456055,-0.020344048738479614
s1,soma,,3,3,32,pre,odor,True,8.427414894104004,12.57447624206543,-2.586428165435791
s1,soma,,4,4,30,pre,odor,True,5.057574272155762,11.069111824035645,-2.854165554046631
s1,soma,,5,5,40,pre,odor,True,2.246464967727661,6.123443126678467,-1.1069135665893555
s1,soma,,6,6,3,pre,odor,True,3.7760860919952393,7.081750869750977,0.019383661448955536
s1,soma,,7,7,2,pre,odor,True,3.178619384765625,6.2124505043029785,-0.742453932762146
s1,soma,,8,8,1,pre,odor,True,2.1580355167388916,4.387908935546875,-1.8666889667510986
s1,soma,,9,9,4,pre,odor,True,1.404487133026123,4.724300861358643,-2.517868757247925
s1,soma,,10,10,31,pre,odor,True,1.8063381910324097,6.847291946411133,-2.9274404048919678
s1,soma,,11,11,21,pre,odor,True,5.373270034790039,9.452420234680176,-1.3375072479248047
s1,soma,,12,12,2,pre,odor,True,0.3381641209125519,2.648256301879883,-1.6398155689239502
s1,soma,,13,13,39,pre,odor,True,-0.9547659158706665,2.3983654975891113,-3.961211681365967
s1,soma,,14,14,1,pre,odor,True,2.1670725345611572,6.085391044616699,-2.944678544998169
s1,soma,,15,15,12,pre,odor,True,-1.8564077615737915,3.8774473667144775,-5.079627990722656
s1,soma,,16,16,22,pre,odor,True,0.6111513376235962,5.28870153427124,-2.4129586219787598
s1,soma,,17,17,10,pre,odor,True,1.5680166482925415,7.567333698272705,-2.9327096939086914
s1,soma,,18,18,17,pre,odor,True,-1.0508501529693604,2.4673893451690674,-4.527184963226318
s1,soma,,19,19,31,pre,odor,True,-0.8458347916603088,0.9662874937057495,-3.5302114486694336
s1,soma,,20,20,30,pre,odor,True,0.05554867163300514,1.6568806171417236,-1.7830935716629028
