group_id,mouse,line,depth_class,cohort,compartment,trial_id,trial_order_awake,odor_id,alpha_class,n_units,q10_z,q25_z,median_z,q75_z,q90_z,response_width_z,pupil_odor_z,pupil_change_z,pupil_odor_coverage,running_speed,respiration_hz
186,m472,DAT,na,DAT,units,16515,0,30,other,124,2.1528805255889893,2.629363775253296,4.572450399398804,6.87976598739624,10.191989612579349,8.03910908699036,,,0.23214285714285715,12.097712516784668,
186,m472,DAT,na,DAT,units,16516,1,10,components 4/10,124,1.5007416963577271,2.0725556015968323,2.7120699882507324,3.986441433429718,6.087436771392823,4.586695075035095,,,0.21428571428571427,4.531298637390137,
186,m472,DAT,na,DAT,units,16517,2,4,components 4/10,124,0.5960765898227691,0.9085854142904282,1.5960097908973694,2.9035293459892273,4.599873971939087,4.003797382116318,,,0.14285714285714285,0.07124683260917664,
186,m472,DAT,na,DAT,units,16518,3,32,other,124,1.347422730922699,2.1330252289772034,3.7539926767349243,6.030650734901428,10.578008842468263,9.230586111545565,,,0.17857142857142858,8.56386947631836,5.370569280343716
186,m472,DAT,na,DAT,units,16519,4,30,other,124,0.9174978733062744,1.7219566702842712,2.919257164001465,5.749750375747681,11.804051589965823,10.886553716659549,,,0.16071428571428573,0.0,5.370569280343716
186,m472,DAT,na,DAT,units,16520,5,21,other,124,1.4670007586479188,2.0421984791755676,3.1221983432769775,5.561562895774841,8.996300315856933,7.529299557209015,,,0.17857142857142858,2.9353694915771484,2.9815146094215863
186,m472,DAT,na,DAT,units,16521,6,22,other,124,0.7546517848968506,1.2816349267959595,2.3054927587509155,4.308875799179077,7.814107322692874,7.0594555377960235,,,0.16071428571428573,0.41323161125183105,
186,m472,DAT,na,DAT,units,16522,7,40,other,124,0.7071367919445039,1.4389504790306091,2.3415287733078003,3.8638206720352173,6.09575710296631,5.388620311021806,,,0.25,1.2539443969726562,2.955082742316785
186,m472,DAT,na,DAT,units,16523,8,17,mixtures 17/18,124,-0.6115012884140014,0.010109353810548782,1.4452093839645386,3.5113043785095215,5.817431163787842,6.428932452201844,,,0.125,5.628499507904053,
186,m472,DAT,na,DAT,units,16524,9,12,other,124,1.319101130962372,1.9487597048282623,2.6947832107543945,4.643099784851074,6.9150053024292,5.595904171466827,,,0.26785714285714285,10.330790519714355,
186,m472,DAT,na,DAT,units,16525,10,39,other,124,0.2263383343815804,1.019273817539215,1.8479458689689636,3.0962255597114563,5.3606775283813475,5.134339193999767,,,0.125,6.084479331970215,
186,m472,DAT,na,DAT,units,16526,11,10,components 4/10,124,0.8603264391422272,1.458307832479477,2.225211501121521,3.6078949570655823,5.404649114608765,4.544322675466538,,,0.17857142857142858,0.0854961946606636,
186,m472,DAT,na,DAT,units,16527,12,39,other,124,1.64967622756958,2.631420850753784,3.893528461456299,5.669551849365234,7.481780290603638,5.832104063034057,,,0.125,2.7358784675598145,
186,m472,DAT,na,DAT,units,16528,13,17,mixtures 17/18,124,-0.6060315072536469,0.1950523406267166,1.2836324572563171,2.568888545036316,3.883531737327576,4.489563244581223,,,0.26785714285714285,0.4844784736633301,
186,m472,DAT,na,DAT,units,16529,14,32,other,124,-0.04636456817388526,0.9322690814733505,3.213057279586792,8.090282440185547,13.303037261962892,13.349401830136777,,,0.3392857142857143,13.750638961791992,
186,m472,DAT,na,DAT,units,16530,15,30,other,124,0.6551525294780731,0.9556545913219452,1.8342788815498352,3.9790661334991455,7.024340391159059,6.369187861680986,,,0.23214285714285715,0.1709923893213272,5.313496280552603
186,m472,DAT,na,DAT,units,16531,16,31,other,124,1.1232185244560242,1.6753646731376648,2.683237314224243,4.947122812271118,6.552944564819337,5.429726040363313,,,0.21428571428571427,0.2564885914325714,
186,m472,DAT,na,DAT,units,16532,17,10,components 4/10,124,-0.07397754490375517,0.2978730723261833,0.8825957775115967,1.7874498069286346,3.3610379695892347,3.43501551449299,,,0.05357142857142857,0.05699746683239937,
186,m472,DAT,na,DAT,units,16533,18,17,mixtures 17/18,124,-0.055142072960734353,0.33123211562633514,1.1914450526237488,2.2608383893966675,3.137294435501099,3.1924365084618334,,,0.21428571428571427,0.14249365031719208,4.496402877697842
186,m472,DAT,na,DAT,units,16534,19,0,other,124,0.9959314525127412,1.7348232865333557,2.634506940841675,4.58696186542511,6.7319835186004635,5.736052066087723,,,0.32142857142857145,0.45597973465919495,
186,m472,DAT,na,DAT,units,16535,20,30,other,124,0.5454239249229431,1.0329343378543854,2.6092313528060913,5.1395039558410645,8.497689056396485,7.952265131473542,,,0.16071428571428573,0.32773542404174805,
186,m472,DAT,na,DAT,units,16536,21,18,mixtures 17/18,124,-0.2781742990016937,0.5277190878987312,1.8104928731918335,3.943615734577179,6.058717584609985,6.3368918836116785,,,0.26785714285714285,0.0854961946606636,
186,m472,DAT,na,DAT,units,16537,22,3,other,124,1.1375870108604431,2.0352967977523804,3.1266883611679077,5.835227608680725,8.666873931884766,7.5292869210243225,,,0.14285714285714285,0.6269721388816833,
186,m472,DAT,na,DAT,units,16538,23,1,other,124,1.396298885345459,1.8952009677886963,3.2543445825576782,5.417749762535095,7.9647712230682375,6.5684723377227785,,,0.10714285714285714,13.893132209777832,
186,m472,DAT,na,DAT,units,16539,24,10,components 4/10,124,0.6012677431106568,1.2046815156936646,1.7240330576896667,2.5125218629837036,4.285197830200196,3.6839300870895393,,,0.10714285714285714,5.414759635925293,
186,m472,DAT,na,DAT,units,16540,25,4,components 4/10,124,0.28549334704875945,0.6524460315704346,1.0753672122955322,2.5609015226364136,4.8872078418731695,4.60171449482441,,,0.23214285714285715,0.05699746683239937,
186,m472,DAT,na,DAT,units,16541,26,17,mixtures 17/18,124,-1.270946204662323,-0.5402222722768784,0.7448634505271912,2.85003262758255,4.560680913925171,5.831627118587494,,,0.30357142857142855,0.05699746683239937,
186,m472,DAT,na,DAT,units,16542,27,22,other,124,1.3002592325210571,1.856194645166397,3.1294844150543213,5.668940305709839,9.465516471862795,8.165257239341738,,,0.25,11.342495918273926,
186,m472,DAT,na,DAT,units,16543,28,12,other,124,1.490561830997467,2.460734486579895,3.995574712753296,6.379612445831299,10.326605892181396,8.836044061183928,,,0.17857142857142858,1.1541987657546997,
186,m472,DAT,na,DAT,units,16544,29,21,other,124,0.8370329976081848,1.5262066423892975,2.538959264755249,5.267363429069519,8.49840269088745,7.661369693279266,,,0.21428571428571427,9.333334922790527,
186,m472,DAT,na,DAT,units,16545,30,1,other,124,1.431773054599762,2.0199680030345917,2.842273712158203,4.730726361274719,7.488199281692505,6.056426227092743,,,0.14285714285714285,0.4702290892601013,
186,m472,DAT,na,DAT,units,16546,31,40,other,124,0.30739088654518126,0.8819198608398438,1.5953744053840637,2.5444552302360535,3.7036477088928224,3.3962568223476413,,,0.21428571428571427,0.15674303472042084,
186,m472,DAT,na,DAT,units,16547,32,3,other,124,1.4952718853950502,2.771181106567383,4.132000207901001,6.382853269577026,9.316041564941406,7.8207696795463555,,,0.16071428571428573,3.7190845012664795,
186,m472,DAT,na,DAT,units,16548,33,31,other,124,1.0815919041633606,1.7627266347408295,3.6084537506103516,5.76720130443573,8.53418779373169,7.452595889568329,,,0.125,18.35318374633789,
186,m472,DAT,na,DAT,units,16549,34,22,other,124,0.46452027559280396,1.159997820854187,2.099783778190613,5.2692341804504395,8.59864892959595,8.134128654003145,,,0.23214285714285715,0.0427480973303318,
186,m472,DAT,na,DAT,units,16550,35,0,other,124,1.065244972705841,1.4744820892810822,2.0687085390090942,2.9950698018074036,4.416130638122558,3.350885665416717,,,0.10714285714285714,0.07124683260917664,
186,m472,DAT,na,DAT,units,16551,36,0,other,124,-0.45031548440456387,-0.13091089203953743,0.38440148532390594,0.9525185227394104,1.6873961925506593,2.1377116769552233,,,0.30357142857142855,0.028498733416199684,
186,m472,DAT,na,DAT,units,16552,37,22,other,124,-0.054161158204078644,0.4992266595363617,1.694601058959961,4.8123472929000854,7.479730033874512,7.533891192078591,,,0.375,0.05699746683239937,
186,m472,DAT,na,DAT,units,16553,38,31,other,124,0.7607423841953278,1.5531046688556671,3.2320189476013184,7.338884592056274,11.072087383270263,10.311344999074935,,,0.2857142857142857,0.014249366708099842,
186,m472,DAT,na,DAT,units,16554,39,10,components 4/10,124,-0.15687090158462524,0.2842040881514549,0.6774457693099976,1.174303561449051,1.8666977763175967,2.023568677902222,,,0.3392857142857143,0.0,
186,m472,DAT,na,DAT,units,16555,40,39,other,124,-0.4972306340932846,0.15244769118726254,1.4376468062400818,2.8071436285972595,4.465688991546632,4.962919625639916,,,0.26785714285714285,0.49872779846191406,3.450655624568668
186,m472,DAT,na,DAT,units,16556,41,32,other,124,0.41826633810997016,1.163460612297058,2.1846753358840942,4.453222036361694,6.923572540283204,6.505306202173234,,,0.30357142857142855,8.649365425109863,
186,m472,DAT,na,DAT,units,16557,42,18,mixtures 17/18,124,0.8145143091678619,1.2710482478141785,2.7289777994155884,4.538934826850891,7.240301990509034,6.425787681341172,,,0.21428571428571427,0.09974556416273117,
186,m472,DAT,na,DAT,units,16558,43,31,other,124,-0.8624451756477356,0.5650518238544464,2.6888906955718994,6.92168402671814,10.088763427734376,10.951208603382112,,,0.17857142857142858,19.322141647338867,
186,m472,DAT,na,DAT,units,16559,44,40,other,124,0.8940929234027863,1.207617998123169,1.5698788166046143,2.49989253282547,3.1313096523284916,2.2372167289257052,,,0.19642857142857142,4.1323161125183105,
186,m472,DAT,na,DAT,units,16560,45,32,other,124,1.1266426086425783,2.2964845299720764,4.592854261398315,8.854517698287964,12.663880062103273,11.537237453460694,,,0.16071428571428573,17.31298065185547,
186,m472,DAT,na,DAT,units,16561,46,21,other,124,1.3477053761482238,1.970050036907196,2.913877248764038,4.433058261871338,7.293543529510498,5.945838153362274,,,0.125,16.016286849975586,
186,m472,DAT,na,DAT,units,16562,47,4,components 4/10,124,-0.8090436100959777,-0.5283679217100143,-0.1771930307149887,0.9301286190748215,2.174742507934571,2.9837861180305487,,,0.14285714285714285,0.0,
186,m472,DAT,na,DAT,units,16563,48,21,other,124,-0.7915415704250336,-0.4454246833920479,0.1683930903673172,1.634925216436386,3.382231497764588,4.173773068189622,,,0.17857142857142858,0.3134860396385193,
186,m472,DAT,na,DAT,units,16564,49,0,other,124,0.37355634570121765,0.5551587045192719,1.006233811378479,1.5740591287612915,2.4255252599716197,2.051968914270402,,,0.05357142857142857,0.014249366708099842,
186,m472,DAT,na,DAT,units,16565,50,17,mixtures 17/18,124,-0.6825733363628387,-0.15688706934452057,1.234412968158722,2.6204543709754944,4.736342191696168,5.4189155280590064,,,0.39285714285714285,0.028498733416199684,
186,m472,DAT,na,DAT,units,16566,51,1,other,124,0.12053205221891404,0.7202503383159637,1.524459719657898,3.2702614665031433,5.81094298362732,5.6904109314084055,,,0.32142857142857145,11.812724113464355,
186,m472,DAT,na,DAT,units,16567,52,21,other,124,1.291257131099701,1.6374907493591309,2.538432002067566,4.297959685325623,6.628693771362305,5.337436640262604,,,0.10714285714285714,0.0,
186,m472,DAT,na,DAT,units,16568,53,22,other,124,0.8101781666278839,1.175883173942566,1.8657147884368896,3.9196826815605164,6.551715564727784,5.741537398099901,,,0.14285714285714285,0.014249366708099842,
186,m472,DAT,na,DAT,units,16569,54,17,mixtures 17/18,124,-0.2967786371707916,0.41027016937732697,1.2227657437324524,3.1002612709999084,4.873885869979858,5.17066450715065,,,0.35714285714285715,0.028498733416199684,
186,m472,DAT,na,DAT,units,16570,55,12,other,124,-0.6103966355323791,-0.020980340894311666,1.3462801575660706,3.132927417755127,5.237620544433595,5.848017179965974,,,0.26785714285714285,22.67074203491211,
186,m472,DAT,na,DAT,units,16571,56,2,other,124,1.4074581623077393,1.9558910429477692,2.6480679512023926,4.11442494392395,5.604781532287598,4.197323369979859,,,0.23214285714285715,0.07124682515859604,
186,m472,DAT,na,DAT,units,16572,57,10,components 4/10,124,0.7367377758026123,1.0205557644367218,1.4701495170593262,1.9118609428405762,2.7813148021698,2.044577026367188,,,0.05357142857142857,0.0,
186,m472,DAT,na,DAT,units,16573,58,3,other,124,0.08585911393165592,0.918277233839035,2.4396077394485474,4.041686773300171,6.216918516159058,6.131059402227402,,,0.125,19.678375244140625,
186,m472,DAT,na,DAT,units,16574,59,0,other,124,-0.2094434022903442,0.1421423703432083,0.6078633069992065,1.2025654315948486,2.465301084518433,2.674744486808777,,,0.10714285714285714,13.978629112243652,
186,m472,DAT,na,DAT,units,16575,60,31,other,124,1.1068350553512574,2.0709744095802307,4.5922698974609375,9.951938152313232,15.37184066772461,14.265005612373352,,,0.19642857142857142,0.014249366708099842,
186,m472,DAT,na,DAT,units,16576,61,2,other,124,-0.40996398329734796,-0.04080260172486305,0.366925910115242,0.9951477497816086,1.8545789361000062,2.2645429193973543,,,0.39285714285714285,0.0,
186,m472,DAT,na,DAT,units,16577,62,17,mixtures 17/18,124,-0.26592746078968044,0.5954735726118088,1.4376935958862305,3.1860753297805786,6.26479949951172,6.530726960301401,,,0.25,1.1826974153518677,
186,m472,DAT,na,DAT,units,16578,63,22,other,124,0.05574443265795712,1.3827737867832184,3.0052456855773926,5.881538510322571,10.33737621307373,10.281631780415774,,,0.125,17.05649185180664,
186,m472,DAT,na,DAT,units,16579,64,39,other,124,0.300944271683693,0.8182252645492554,1.7503762245178223,2.918920874595642,4.503758573532105,4.202814301848412,,,0.125,3.1348607540130615,
186,m472,DAT,na,DAT,units,16580,65,1,other,124,0.9934083878993988,1.664347231388092,2.310359835624695,3.367570996284485,5.2534324645996096,4.260024076700211,,,0.17857142857142858,3.8900771141052246,
186,m472,DAT,na,DAT,units,16581,66,31,other,124,-0.28120055198669436,0.37391553819179535,1.875726044178009,4.335119247436523,7.023901557922365,7.305102109909059,,,0.32142857142857145,0.028498733416199684,
186,m472,DAT,na,DAT,units,16582,67,4,components 4/10,124,-0.22563345432281495,-0.02066540950909257,0.49840477108955383,1.3780657351016998,2.885933899879456,3.111567354202271,,,0.05357142857142857,0.0,
186,m472,DAT,na,DAT,units,16583,68,39,other,124,-0.13764672800898548,0.41101863980293274,1.2012584209442139,2.247327148914337,3.8528319358825684,3.9904786638915537,,,0.05357142857142857,0.0427480973303318,
186,m472,DAT,na,DAT,units,16584,69,10,components 4/10,124,-0.31133168190717686,0.1039119977504015,0.804658442735672,1.496480941772461,2.5738689899444585,2.8852006718516354,,,0.32142857142857145,0.028498733416199684,
186,m472,DAT,na,DAT,units,16585,70,40,other,124,0.012948136031627656,0.5151439681649208,1.1860581636428833,2.112917900085449,3.055705189704895,3.0427570536732675,,,0.3392857142857143,0.0,
186,m472,DAT,na,DAT,units,16586,71,17,mixtures 17/18,124,-0.6532167434692383,-0.31978512555360794,1.061392068862915,2.918765366077423,4.007124710083008,4.660341453552246,,,0.32142857142857145,0.028498733416199684,
186,m472,DAT,na,DAT,units,16587,72,21,other,124,0.06382772177457814,1.0990147590637207,2.7232491970062256,5.919121861457825,10.018406581878663,9.954578860104085,,,0.125,23.14097023010254,
186,m472,DAT,na,DAT,units,16588,73,40,other,124,1.296451210975647,1.7956723272800446,2.435201644897461,3.2881820797920227,4.658894729614259,3.362443518638612,,,0.32142857142857145,0.14249365031719208,
186,m472,DAT,na,DAT,units,16589,74,17,mixtures 17/18,124,-0.6933473348617554,-0.31649164110422134,0.3885181099176407,1.5580841898918152,2.909659314155579,3.6030066490173343,,,0.3392857142857143,0.014249366708099842,
186,m472,DAT,na,DAT,units,16590,75,22,other,124,0.33997091650962835,1.6810724437236786,3.175023674964905,7.3091689348220825,12.476937675476075,12.136966758966446,,,0.17857142857142858,1.2396948337554932,
186,m472,DAT,na,DAT,units,16591,76,12,other,124,-0.35032057762145996,0.05115709826350212,0.6305811405181885,1.7847709357738495,2.721598076820374,3.0719186544418338,,,0.17857142857142858,0.014249366708099842,
186,m472,DAT,na,DAT,units,16592,77,3,other,124,0.4234548211097718,1.318548709154129,2.671793818473816,4.5418455600738525,6.3676411628723155,5.944186341762544,,,0.44642857142857145,0.0427480973303318,
186,m472,DAT,na,DAT,units,16593,78,4,components 4/10,124,0.05090326070785524,0.47512995451688766,1.2390630841255188,2.6326744556427,4.669298028945923,4.618394768238068,,,0.39285714285714285,0.014249366708099842,
186,m472,DAT,na,DAT,units,16594,79,17,mixtures 17/18,124,0.08677743077278141,0.7471521496772766,1.7204578518867493,3.612943112850189,5.266873359680176,5.180095928907394,,,0.2857142857142857,0.014249366708099842,
186,m472,DAT,na,DAT,units,16595,80,18,mixtures 17/18,124,0.9539312303066254,1.883075624704361,3.44694983959198,5.758245944976807,8.50112762451172,7.547196394205096,,,0.32142857142857145,0.05699746683239937,
186,m472,DAT,na,DAT,units,16596,81,10,components 4/10,124,0.18811966925859452,0.48622602969408035,0.8371251225471497,1.3566228449344635,2.174610495567322,1.9864908263087278,,,0.25,0.1282442957162857,
186,m472,DAT,na,DAT,units,16597,82,17,mixtures 17/18,124,-0.04669986553490161,0.4732919931411743,1.4146509170532227,2.9041101932525635,4.480788230895997,4.527488096430899,,,0.4107142857142857,0.0427480973303318,
186,m472,DAT,na,DAT,units,16598,83,31,other,124,0.5126429677009583,1.2265976965427399,2.6687761545181274,5.874634742736816,9.837195491790771,9.324552524089812,,,0.42857142857142855,0.11399491876363754,
186,m472,DAT,na,DAT,units,16599,84,30,other,124,0.43489665389060983,1.324562817811966,3.1749446392059326,6.0001726150512695,11.15212345123291,10.7172267973423,,,0.375,0.1282442957162857,
186,m472,DAT,na,DAT,units,16600,85,17,mixtures 17/18,124,-0.08034873828291893,0.6932104825973511,1.670800805091858,3.5118911266326904,4.981156301498414,5.061505039781333,,,0.4642857142857143,0.07124683260917664,
186,m472,DAT,na,DAT,units,16601,86,22,other,124,0.8784729182720185,1.516572505235672,2.460892677307129,5.284925580024719,10.374351119995119,9.4958782017231,,,0.44642857142857145,0.0,
186,m472,DAT,na,DAT,units,16602,87,1,other,124,-0.4445425420999527,-0.09632962197065353,0.4987519085407257,1.27842515707016,2.089032053947449,2.533574596047402,,,0.48214285714285715,0.028498733416199684,
186,m472,DAT,na,DAT,units,16603,88,22,other,124,0.4076497703790666,0.8638685345649719,1.7572458982467651,4.344904541969299,8.474872827529909,8.067223057150843,,,0.48214285714285715,0.028498733416199684,2.883506343713956
186,m472,DAT,na,DAT,units,16604,89,17,mixtures 17/18,124,-0.21836645156145093,0.36741258203983307,1.1494086384773254,2.738170862197876,3.6906129598617556,3.9089794114232066,-3.467042832315429,0.20715153099309216,0.9464285714285714,0.05699746683239937,8.183306055646481
186,m472,DAT,na,DAT,units,16605,90,12,other,124,1.0225403785705567,1.749440312385559,2.807822108268738,4.336611747741699,5.799603748321533,4.777063369750977,,,0.42857142857142855,0.18524177372455597,
186,m472,DAT,na,DAT,units,16606,91,18,mixtures 17/18,124,0.03373306393623354,0.5425880700349808,1.6772346496582031,3.1729066371917725,4.875887823104859,4.842154759168625,,,0.375,0.09974556416273117,6.112469437652812
186,m472,DAT,na,DAT,units,16607,92,40,other,124,-0.15110639929771422,0.3299117982387543,0.7962071299552917,1.592661201953888,2.420046353340149,2.5711527526378632,,,0.35714285714285715,0.07124683260917664,
186,m472,DAT,na,DAT,units,16608,93,31,other,124,-0.816849547624588,0.2486054226756096,2.1511874198913574,5.532801866531372,9.674749088287355,10.491598635911943,,,0.375,0.0427480973303318,
186,m472,DAT,na,DAT,units,16609,94,30,other,124,-0.6707891643047332,0.27748262509703636,1.47845858335495,3.7311547994613647,6.666318941116334,7.337108105421067,,,0.30357142857142855,2.8213746547698975,
