group_id,mouse,line,depth_class,cohort,compartment,unit_id,n_awake_trials,median_pupil_coverage,f0_vs_pupil_rho,f0_vs_speed_rho,f0_vs_respiration_rho
186,m472,DAT,na,DAT,units,r59,108,0.2536231884057971,,-0.05052208418028864,-0.38571428571428573
186,m472,DAT,na,DAT,units,j4,108,0.2536231884057971,,-0.18637279865920614,-0.17792207792207793
186,m472,DAT,na,DAT,units,j6,108,0.2536231884057971,,-0.04391935887954305,-0.07272727272727272
186,m472,DAT,na,DAT,units,r62,108,0.2536231884057971,,-0.20358004584051198,-0.5220779220779221
186,m472,DAT,na,DAT,units,r63,108,0.2536231884057971,,-0.07376788462360871,0.05584415584415584
186,m472,DAT,na,DAT,units,r64,108,0.2536231884057971,,-0.27106075901554694,-0.34935064935064936
186,m472,DAT,na,DAT,units,r65,108,0.2536231884057971,,0.09567497175468495,-0.1155844155844156
186,m472,DAT,na,DAT,units,r66,108,0.2536231884057971,,0.2828031872115144,-0.20129870129870128
186,m472,DAT,na,DAT,units,r67,108,0.2536231884057971,,0.24702129282282506,-0.22207792207792207
186,m472,DAT,na,DAT,units,r68,108,0.2536231884057971,,-0.18406829931455782,-0.41038961038961036
186,m472,DAT,na,DAT,units,r69,108,0.2536231884057971,,0.07362923217341204,-0.06103896103896104
186,m472,DAT,na,DAT,units,r70,108,0.2536231884057971,,0.005584346959645796,-0.35974025974025975
186,m472,DAT,na,DAT,units,j7,108,0.2536231884057971,,0.019220098268643918,-0.35974025974025975
186,m472,DAT,na,DAT,units,r72,108,0.2536231884057971,,-0.022590787144115054,-0.2701298701298701
186,m472,DAT,na,DAT,units,r73,108,0.2536231884057971,,-0.1286312248307453,-0.016883116883116882
186,m472,DAT,na,DAT,units,r75,108,0.2536231884057971,,0.13976645091723078,0.05844155844155843
186,m472,DAT,na,DAT,units,r76,108,0.2536231884057971,,-0.12146910861024067,-0.3363636363636363
186,m472,DAT,na,DAT,units,r77,108,0.2536231884057971,,-0.02893533202035647,-0.2038961038961039
186,m472,DAT,na,DAT,units,r78,108,0.2536231884057971,,-0.016762603116881984,0.03896103896103896
186,m472,DAT,na,DAT,units,r79,108,0.2536231884057971,,0.1432757922428986,-0.03636363636363636
186,m472,DAT,na,DAT,units,r80,108,0.2536231884057971,,-0.14899879165274107,-0.4688311688311688
186,m472,DAT,na,DAT,units,r81,108,0.2536231884057971,,-0.21961591887360443,-0.7207792207792209
186,m472,DAT,na,DAT,units,r83,108,0.2536231884057971,,-0.004953239255302264,-0.36363636363636365
186,m472,DAT,na,DAT,units,r84,108,0.2536231884057971,,-0.07445158463664756,-0.01818181818181818
186,m472,DAT,na,DAT,units,r86,108,0.2536231884057971,,0.029236542515611336,-0.23896103896103899
186,m472,DAT,na,DAT,units,r87,108,0.2536231884057971,,-0.11214114549528435,-0.22857142857142856
186,m472,DAT,na,DAT,units,r88,108,0.2536231884057971,,0.09600008784480131,-0.5103896103896104
186,m472,DAT,na,DAT,units,r89,108,0.2536231884057971,,0.1164345903324093,-0.01948051948051948
186,m472,DAT,na,DAT,units,r90,108,0.2536231884057971,,0.09005237584326074,-0.02857142857142857
186,m472,DAT,na,DAT,units,r91,108,0.2536231884057971,,0.1793110859371198,-0.015584415584415586
186,m472,DAT,na,DAT,units,r92,108,0.2536231884057971,,-0.15694501138470285,-0.5415584415584416
186,m472,DAT,na,DAT,units,r93,108,0.2536231884057971,,-0.02735756275949764,0.032467532467532464
186,m472,DAT,na,DAT,units,r94,108,0.2536231884057971,,0.06537223970825082,-0.3233766233766234
186,m472,DAT,na,DAT,units,r95,108,0.2536231884057971,,-0.12437602894539874,-0.39350649350649347
186,m472,DAT,na,DAT,units,r96,108,0.2536231884057971,,0.002385778367177442,-0.12337662337662336
186,m472,DAT,na,DAT,units,r97,108,0.2536231884057971,,-0.1332258801631251,-0.07922077922077922
186,m472,DAT,na,DAT,units,r98,108,0.2536231884057971,,-0.22315394691310605,-0.3571428571428571
186,m472,DAT,na,DAT,units,r99,108,0.2536231884057971,,-0.002921263692074984,-0.29740259740259745
186,m472,DAT,na,DAT,units,r100,108,0.2536231884057971,,-0.27218910309300953,-0.4116883116883117
186,m472,DAT,na,DAT,units,r101,108,0.2536231884057971,,-0.07391609931175,-0.24675324675324672
186,m472,DAT,na,DAT,units,r102,108,0.2536231884057971,,-0.0942836661337458,-0.11168831168831168
186,m472,DAT,na,DAT,units,r103,108,0.2536231884057971,,0.17116405920832148,0.015584415584415586
186,m472,DAT,na,DAT,units,r104,108,0.2536231884057971,,0.01061886523747715,0.02727272727272727
186,m472,DAT,na,DAT,units,r105,108,0.2536231884057971,,-0.07621103641845375,-0.033766233766233764
186,m472,DAT,na,DAT,units,r106,108,0.2536231884057971,,-0.044397470776773,-0.48571428571428565
186,m472,DAT,na,DAT,units,r107,108,0.2536231884057971,,0.2671450225772336,0.02077922077922078
186,m472,DAT,na,DAT,units,r108,108,0.2536231884057971,,0.008051404349352328,0.14155844155844155
186,m472,DAT,na,DAT,units,r109,108,0.2536231884057971,,0.050048753402030986,-0.031168831168831172
