group_id,mouse,line,depth_class,cohort,compartment,arousal_measure,arousal_class,odor_centered,time_s,n_trials,n_units,q10_z,q25_z,median_z,q75_z,q90_z,iqr_z,central80_width_z,driver_value,driver_unit
195,m466,TH,na,TH,units,pupil_dilation,high,True,3.5623512753599993,28,118,-1.809027345080136,-0.6608155679281884,0.07615923027063862,1.0767685758465735,2.0272325488773206,1.737584143774762,3.8362598939574566,0.44056485691739133,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,3.599076546239999,28,118,-1.6548845075501755,-0.5371446916833519,0.15623130048765294,1.1814936820171877,2.2338219702804327,1.7186383737005397,3.888706477830608,0.4417503908390241,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,3.635801817119999,28,118,-1.763107460114622,-0.5515562267149411,0.16316467042391497,1.2050150889618734,2.3743854860040035,1.7565713156768146,4.137492946118625,0.44469661471767374,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,3.672527087999999,28,118,-1.8849428853550947,-0.6196001840828641,0.17407893337292119,1.125726857649473,2.301549355132092,1.7453270417323372,4.186492240487187,0.44036741257854184,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,3.7092523588799993,28,118,-2.0752570228599425,-0.720916168798727,0.126625927833461,1.2404297928636274,2.444480565368484,1.9613459616623543,4.519737588228427,0.4401288229666578,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,3.745977629759999,28,118,-2.089996196508097,-0.7151110249407662,0.11399285780929924,1.1818026654676672,2.351834099808348,1.8969136904084334,4.441830296316445,0.4290661925871023,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,3.782702900639999,28,118,-2.129450505710189,-0.7692670884013444,0.08522467374213083,1.1469088664528466,2.2968376652872275,1.916175954854191,4.426288170997417,0.4182322609924053,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,3.819428171519999,28,118,-2.1922096841080387,-0.825189579715866,0.05203595477036693,1.179097326790388,2.4087532291964946,2.004286906506254,4.600962913304533,0.4207974978110609,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,3.8561534423999992,28,118,-2.17497363841976,-0.8318788035243481,0.03744606700449893,1.187767922455721,2.3170299494822295,2.019646725980069,4.49200358790199,0.4203716737227301,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,3.892878713279999,28,118,-1.8669576443654177,-0.7054658423164963,0.005146271710314232,1.0730147730403892,2.2231512913730476,1.7784806153568855,4.090108935738465,0.41975946668746195,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,3.929603984159999,28,118,-1.6148249069452973,-0.5544665161659292,0.03184560220688587,0.9721031003303964,2.015263123734837,1.5265696164963256,3.6300880306801346,0.41370908953957186,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,3.966329255039999,28,118,-1.3957463030595574,-0.48296495543426887,0.1041558586164481,0.955390954286688,1.9274984893483937,1.4383559097209568,3.323244792407951,0.4104253409609537,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.003054525919999,28,118,-1.3613348723897984,-0.48243686037636113,0.11886987020611914,1.0195962532455236,2.0609613163287315,1.5020331136218847,3.42229618871853,0.4084292133979345,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.039779796799999,28,118,-1.42131543474647,-0.48230301903634054,0.09133695494124869,1.0502916206002098,2.1644676547974493,1.5325946396365504,3.585783089543919,0.39734705252248537,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.076505067679999,28,118,-1.476164087516911,-0.5573113615693593,0.06366100816025944,0.996030941015946,2.161300782404875,1.5533423025853055,3.6374648699217857,0.3948174940688718,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.113230338559999,28,118,-1.56438193465583,-0.5522880349135785,0.1005809753443356,1.019882624274706,2.042873915755708,1.5721706591882847,3.607255850411538,0.38459641390642,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.149955609439999,28,118,-1.7260684095771501,-0.6269143625912774,0.09768981370143587,1.0963456375768013,2.1043554456387135,1.7232600001680787,3.8304238552158636,0.3801574229124536,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.186680880319999,28,118,-1.6787996812055266,-0.6744878400996741,0.0,0.9500509465853813,2.017572744829253,1.6245387866850554,3.6963724260347792,0.3885913984503921,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.223406151199999,28,118,-1.545848285505134,-0.591864357313305,0.020430825496549482,0.8876311802046579,1.869099635095552,1.479495537517963,3.414947920600686,0.4031465625385581,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.260131422079999,28,118,-1.498187207885483,-0.5315597700084456,0.037858993836885534,0.9177019038793838,1.9695089835979709,1.4492616738878294,3.467696191483454,0.40207495318326025,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.296856692959999,28,118,-1.5421374501177558,-0.500935811481112,0.09157760009273061,0.9521970689658902,1.8884501375318339,1.453132880447002,3.4305875876495895,0.4332940423436832,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.333581963839999,28,118,-1.70663657637811,-0.5649522183240927,0.036598642783549934,0.9035390462369024,1.7878283998624993,1.468491264560995,3.494464976240609,0.4212429769392837,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.370307234719999,28,118,-1.630907064476223,-0.6022486622343965,0.01170536265837857,0.8564676321025388,1.7659373784015249,1.4587162943369354,3.3968444428777476,0.3946571698656498,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.407032505599999,28,118,-1.6135119617569553,-0.6705022614483758,0.0,0.7986320331703474,1.8271954720995105,1.4691342946187231,3.440707433856466,0.38581927042829495,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.443757776479999,28,118,-1.6799803220732696,-0.759199506819439,0.0,0.7963006801922651,1.8523596740812307,1.5555001870117042,3.5323399961545006,0.3782535811082607,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.480483047359999,28,118,-1.648614340528406,-0.7598292427525546,0.0,0.7778061004689706,1.7648591660816877,1.5376353432215253,3.4134735066100936,0.3822148022121432,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.517208318239999,28,118,-1.6428835005598592,-0.786304599641072,0.0,0.6947891362360679,1.5404079008147924,1.4810937358771399,3.1832914013746514,0.3888098750615526,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.553933589119999,28,118,-1.4422525770763899,-0.689299511218754,0.0,0.7078144563086055,1.6309757850382969,1.3971139675273596,3.073228362114687,0.3867288565819318,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.590658859999999,28,118,-1.3904893546339332,-0.573913305159227,0.0,0.7717677675623069,1.708233408153455,1.345681072721534,3.0987227627873883,0.4030468878825149,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.627384130879999,28,118,-1.3564822241585783,-0.5541201260881887,0.04319089107836288,0.9568636341085005,1.942786801598009,1.5109837601966891,3.2992690257565873,0.40197788686514385,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.664109401759999,28,118,-1.3096982407675737,-0.5048790640236498,0.07100997584940932,1.0355962038436837,2.093901698080246,1.5404752678673335,3.4035999388478198,0.3804120956846267,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.700834672639999,28,118,-1.2368543303666497,-0.3663423502390894,0.16437838726927068,1.1114309619491298,2.078445686995816,1.4777733121882193,3.315300017362466,0.4175315415714978,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.737559943519999,28,118,-1.1956731100187257,-0.363750875845586,0.19247584699014963,1.1938629606097324,2.1512538468564393,1.5576138364553185,3.3469269568751647,0.36594624474788084,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.774285214399999,28,118,-1.3250089339860198,-0.3880998136613656,0.21761496507247935,1.222237275978757,2.157039350223689,1.6103370896401226,3.482048284209709,0.3595698186015559,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.811010485279999,28,118,-1.521434228806929,-0.5060375495560476,0.1783227466781951,1.2440068786333236,2.235189824605671,1.7500444281893712,3.7566240534126,0.353731294588267,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.847735756159999,28,118,-1.550588909629409,-0.5767289234575367,0.14383840369690143,1.2714818026671075,2.133685251279666,1.8482107261246443,3.684274160909075,0.34720213193034444,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.884461027039999,28,118,-1.5535506743679028,-0.5821276365500968,0.16717220149951534,1.2822550209039711,2.215618054116904,1.864382657454068,3.7691687284848068,0.3618293781223582,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.9211862979199985,28,118,-1.4896269207402064,-0.47091931692180145,0.2479403129201037,1.266224300229927,2.2921260850456617,1.7371436171517285,3.781753005785868,0.387193222549589,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.957911568799999,28,118,-1.5020851839266942,-0.41668596189400114,0.26684173305127645,1.3386199775376115,2.433260777681048,1.7553059394316126,3.9353459616077426,0.378764508535808,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,4.994636839679999,28,118,-1.439269521539272,-0.35751566926504624,0.2647855745938916,1.433988986509104,2.44784052990446,1.7915046557741503,3.887110051443732,0.3926864576136519,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.031362110559999,28,118,-1.2251648081069884,-0.25804632650033454,0.4206205156127301,1.5193630337981059,2.5309878453103565,1.7774093602984404,3.756152653417345,0.4092911251152499,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.068087381439999,28,118,-1.1077334453291432,-0.14236835018015914,0.47166521854281507,1.507857140751892,2.4092147546923828,1.650225490932051,3.5169482000215258,0.42001187154628594,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.104812652319999,28,118,-1.041717397435396,-0.13463180613029246,0.46867290601140765,1.467860351059547,2.4004027126861427,1.6024921571898394,3.4421201101215386,0.39823541907889615,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.141537923199999,28,118,-1.1936650555731765,-0.20647699218157123,0.45621912586028457,1.4271450681880433,2.3282124524418686,1.6336220603696145,3.521877508015045,0.38785126600382724,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.178263194079999,28,118,-1.198419082167998,-0.1724104081060634,0.4230612843487137,1.4229385072981975,2.298100303113029,1.5953489154042608,3.4965193852810272,0.4107378310366847,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.2149884649599985,28,118,-1.07384760395572,-0.14884321288964536,0.37265351596776475,1.3435906711146581,2.2537830863510155,1.4924338840043034,3.3276306903067354,0.41777260330290533,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.251713735839998,28,118,-1.1234674405754992,-0.18558388637676315,0.3694853713322018,1.4067335400147756,2.433801029521662,1.5923174263915387,3.557268470097161,0.4196085247038424,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.288439006719999,28,118,-1.2709752940715084,-0.31905239479965536,0.3140771766047692,1.496308375605925,2.5083507875243054,1.8153607704055803,3.779326081595814,0.41123266445759166,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.325164277599999,28,118,-1.3761839483618838,-0.30130903157583433,0.33551730168606064,1.3859413656083,2.489894178299519,1.6872503971841342,3.866078126661403,0.42044167539572785,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.361889548479999,28,118,-1.3893694365642861,-0.3427254170323809,0.3323516100925324,1.4712119340056906,2.5717706778089156,1.8139373510380716,3.961140114373202,0.41375866163815456,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.398614819359999,28,118,-1.3597511750669113,-0.3487670756047818,0.34817890142827906,1.6034953808259027,2.677826777567087,1.9522624564306845,4.037577952633999,0.4116176044638599,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.435340090239999,28,118,-1.3529430554349715,-0.3461843639023654,0.3672465453338291,1.5913550206535512,2.718871185533634,1.9375393845559166,4.071814240968605,0.4126253878069216,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.4720653611199985,28,118,-1.2981853114793247,-0.29295404609594566,0.43840525722717516,1.6903103317357213,2.8125034234155333,1.983264377831667,4.1106887348948575,0.4238365864429343,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.508790631999998,28,118,-1.330179999027287,-0.2727745936383683,0.4810949892745594,1.5563525425860898,2.5319319277977,1.829127136224458,3.862111926824987,0.4241810107455912,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.545515902879998,28,118,-1.2939107116055781,-0.2234964371511726,0.46342422789894044,1.5246543287320053,2.3718172085173945,1.7481507658831779,3.665727920122973,0.4330422516805227,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.582241173759999,28,118,-1.2232952856057737,-0.26634991389302615,0.33711155507222024,1.3222149421322955,2.2043276548159256,1.5885648560253216,3.427622940421699,0.4443871499801617,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.618966444639999,28,118,-1.2203793300139498,-0.24222135686755386,0.3247547490496394,1.276670739950431,2.132710710855168,1.5188920968179849,3.3530900408691178,0.4600217945375012,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.655691715519999,28,118,-1.2102176800801385,-0.2770226057123013,0.2919049219193834,1.1829748449898843,2.107596558008313,1.4599974507021856,3.3178142380884514,0.480536762818927,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.692416986399999,28,118,-1.2643454910898408,-0.3569954868130649,0.21021894920030954,1.143543291610614,2.2409868686253014,1.500538778423679,3.5053323597151422,0.4913749443668446,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.729142257279999,28,118,-1.330615327141627,-0.40204540863460686,0.18994783283361122,1.239391017664241,2.3873055479848486,1.641436426298848,3.7179208751264756,0.4873877652707461,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.7658675281599985,28,118,-1.4864958192178703,-0.465166537371395,0.2507057645192685,1.3734791280499108,2.522650211612712,1.8386456654213057,4.009146030830582,0.48691293452636153,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.802592799039998,28,118,-1.714469902929246,-0.6373319075986122,0.18446177491245586,1.35939590336272,2.416779535180993,1.9967278109613322,4.131249438110239,0.47063530277821,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.839318069919998,28,118,-1.596344802863206,-0.6226434741649967,0.1314941764193699,1.1826833886653831,2.167637870606053,1.8053268628303798,3.763982673469259,0.46465122836996275,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.876043340799999,28,118,-1.551488869994258,-0.56973024123538,0.07674982774009276,1.0856582234620065,1.9952363206578132,1.6553884646973864,3.5467251906520714,0.4637439297610148,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.912768611679999,28,118,-1.378166995425299,-0.5494927111872974,0.04474367994245976,0.9987208510498964,1.9950746830729638,1.5482135622371938,3.373241678498263,0.4625856709575995,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.949493882559999,28,118,-1.2399642208491395,-0.4927020967351618,0.06707381791461055,0.956190330941118,1.9176312224939478,1.4488924276762798,3.1575954433430873,0.47086545678292413,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,5.986219153439999,28,118,-1.2168606664282817,-0.4116511933028016,0.08292256553330743,0.930703198476867,1.938573354256719,1.3423543917796685,3.155434020685001,0.4748724360999829,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.0229444243199985,28,118,-1.0890652061811932,-0.3466561173554511,0.1295200197297769,0.9891087313859586,2.130093262048171,1.3357648487414098,3.2191584682293644,0.46827233168532345,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.059669695199998,28,118,-1.009770414552272,-0.32407494909030327,0.15658573362290745,1.034769358649134,2.144276685967473,1.3588443077394372,3.154047100519745,0.481014792306357,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.096394966079998,28,118,-1.1224995519330991,-0.36770837654699384,0.13583769782471122,1.0475120660094372,2.0415321616970084,1.4152204425564312,3.1640317136301075,0.46606013770430404,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.133120236959998,28,118,-1.387575778901508,-0.5054815732270341,0.10332533903851135,0.9876837069470504,1.9747631520265714,1.4931652801740847,3.3623389309280793,0.4856343509984311,baseline SD
