group_id,mouse,line,depth_class,cohort,compartment,state,pair,bin_start_s,bin_stop_s,n_a,n_b,cv_pattern_energy_z2,signed_cv_pattern_rms_z,centroid_difference_rms_z,q10_z,q25_z,median_z,q75_z,q90_z,central80_width_z
220,m392,Thy1,na,Thy1,units,pre,31-32,1.0,2.0,7,7,0.05651063157710704,0.23771964911867727,0.8653087615966797,-0.0662151478230953,0.2165841944515705,1.3634120225906372,3.1052130460739136,7.214560937881479,7.2807760857045745
220,m392,Thy1,na,Thy1,units,pre,31-32,2.0,3.0,7,7,-0.05937081964443751,-0.24366128056061248,0.8941367268562317,-0.10452204197645185,0.24168890342116356,1.2288643717765808,3.090372323989868,6.726578521728516,6.831100563704968
220,m392,Thy1,na,Thy1,units,pre,31-32,3.0,4.0,7,7,-0.0800308161053646,-0.28289718292228466,0.9798386096954346,-0.02384225036948919,0.2917282059788704,1.1397692561149597,3.128252625465393,6.5916955947875975,6.615537845157086
220,m392,Thy1,na,Thy1,units,pre,39-40,0.0,1.0,6,4,1.0319842230850338,1.0158662427135936,1.1043983697891235,-0.05876237154006955,0.20839612185955048,0.6078030467033386,1.5628755986690521,3.2636993646621755,3.322461736202245
220,m392,Thy1,na,Thy1,units,pre,39-40,1.0,2.0,6,4,1.575108481923523,1.255033259289778,1.513791799545288,-0.2462232127785682,0.09389168582856655,0.6817999482154846,1.7806493639945984,3.5813354969024664,3.8275587096810346
220,m392,Thy1,na,Thy1,units,pre,39-40,2.0,3.0,6,4,3.2087752412619874,1.7913054572746625,1.9036842584609985,-0.07226127907633781,0.1685258336365223,0.5877997577190399,1.9168533086776733,4.196094799041751,4.26835607811809
220,m392,Thy1,na,Thy1,units,pre,39-40,3.0,4.0,6,4,3.4972376560443923,1.8700902801855295,1.8848756551742554,-0.07514319121837616,0.2182471975684166,0.6749637722969055,1.9302748143672943,4.572320127487184,4.64746331870556
221,m426,Thy1,na,Thy1,units,post,17-18,0.0,1.0,5,7,-0.17237718496219964,-0.41518331488897725,0.3589494824409485,0.05486763492226601,0.35701051354408264,0.6697594523429871,1.2148754000663757,2.208703637123108,2.153836002200842
221,m426,Thy1,na,Thy1,units,post,17-18,1.0,2.0,5,7,0.25744303220934484,0.5073884431176422,1.0454503297805786,0.510966569185257,1.0303450524806976,1.7010918259620667,2.767489492893219,5.462248992919924,4.951282423734667
221,m426,Thy1,na,Thy1,units,post,17-18,2.0,3.0,5,7,0.8900908687682126,0.9434462723272654,1.1740862131118774,0.4033679366111756,0.96970035135746,1.7015265226364136,2.9529693126678467,5.363067626953127,4.959699690341951
221,m426,Thy1,na,Thy1,units,post,17-18,3.0,4.0,5,7,0.6047750654909761,0.777672852484241,0.9241800308227539,0.3145578026771546,0.8992039710283279,1.6556090712547302,2.8822535276412964,5.19338755607605,4.878829753398895
221,m426,Thy1,na,Thy1,units,post,31-32,0.0,1.0,6,5,1.4345861591596174,1.1977421087862017,1.670220971107483,0.41070655584335325,0.8469424843788147,1.783834159374237,4.244328737258911,6.731692695617682,6.320986139774329
221,m426,Thy1,na,Thy1,units,post,31-32,1.0,2.0,6,5,1.451421146639525,1.2047494123839717,1.6132574081420898,0.5897890567779541,1.2194622159004211,2.372911214828491,6.121147632598877,9.638159465789798,9.048370409011843
221,m426,Thy1,na,Thy1,units,post,31-32,2.0,3.0,6,5,1.3026697232696207,1.1413455757436575,1.3209503889083862,0.37738083302974706,0.8596169352531433,1.8540602922439575,4.672518253326416,7.712340259552002,7.334959426522255
221,m426,Thy1,na,Thy1,units,post,31-32,3.0,4.0,6,5,1.4069723864296262,1.1861586683195575,1.0772439241409302,0.19674171656370162,0.5567176043987274,1.3037282228469849,4.056907773017883,6.504361534118654,6.307619817554952
221,m426,Thy1,na,Thy1,units,post,39-40,0.0,1.0,3,9,-0.2056717244821148,-0.4535104458357214,0.4218972623348236,-0.018538687750697128,0.09977525472640991,0.31511640548706055,0.6605919003486633,1.1760363221168517,1.194575009867549
221,m426,Thy1,na,Thy1,units,post,39-40,1.0,2.0,3,9,-0.26814472776204507,-0.5178269283863529,0.7928909659385681,0.15652279555797577,0.41784197092056274,0.7216980755329132,1.3342672884464264,2.448863577842719,2.292340782284743
221,m426,Thy1,na,Thy1,units,post,39-40,2.0,3.0,3,9,0.20779001276266484,0.4558398981689348,1.0561515092849731,-0.04941760748624801,0.12667926959693432,0.47315895557403564,1.181089848279953,2.5463131666183476,2.5957307741045956
221,m426,Thy1,na,Thy1,units,post,39-40,3.0,4.0,3,9,0.22131660926605864,0.4704429925783342,0.9712187051773071,-0.04968214146792886,0.1713929921388626,0.5357934832572937,1.0710991621017456,2.3095781326293956,2.3592602740973243
221,m426,Thy1,na,Thy1,units,pre,17-18,0.0,1.0,5,4,0.24452532931766047,0.49449502456309957,0.6063145399093628,-0.23820040524005887,0.016697948798537254,0.45040692389011383,1.2178991734981537,2.1115940093994143,2.349794414639473
221,m426,Thy1,na,Thy1,units,pre,17-18,1.0,2.0,5,4,0.9014326811802109,0.9494380870705635,1.2482597827911377,-0.39419416785240174,0.029874826781451702,0.7811039686203003,1.7969216704368591,3.6777418613433865,4.071936029195788
221,m426,Thy1,na,Thy1,units,pre,17-18,2.0,3.0,5,4,-0.11538600926045552,-0.3396851619668653,0.6939650177955627,-0.12812384665012358,0.37979211658239365,1.054261565208435,2.472586154937744,4.809902095794678,4.938025942444802
221,m426,Thy1,na,Thy1,units,pre,17-18,3.0,4.0,5,4,-0.1633085717840891,-0.40411455279918973,0.7116661071777344,-0.4959452211856842,0.09301814623177052,0.8699359595775604,2.573282837867737,5.098300838470459,5.594246059656143
221,m426,Thy1,na,Thy1,units,pre,31-32,0.0,1.0,9,3,-0.20230846590440416,-0.4497871339916296,0.6449452638626099,-0.1053213074803352,0.18667393177747726,1.2670736908912659,3.0984047055244446,4.876832342147829,4.982153649628164
221,m426,Thy1,na,Thy1,units,pre,31-32,1.0,2.0,9,3,0.15655749410158049,0.3956734690392831,1.1450997591018677,-0.2036599203944206,0.20071595534682274,1.4756346940994263,4.039483666419983,6.567416048049929,6.771075968444349
221,m426,Thy1,na,Thy1,units,pre,31-32,2.0,3.0,9,3,1.1479935230667038,1.0714445963589083,1.6340875625610352,-0.019261232204735235,0.4859692379832268,1.871832549571991,4.167953848838806,6.970402288436891,6.989663520641627
221,m426,Thy1,na,Thy1,units,pre,31-32,3.0,4.0,9,3,-0.4980447646291679,-0.7057228667325213,1.1215038299560547,0.05978996083140376,0.48620179295539856,1.5180723667144775,4.226559281349182,6.814951801300049,6.755161840468645
221,m426,Thy1,na,Thy1,units,pre,39-40,0.0,1.0,2,5,1.0584627724160227,1.0288161995303255,1.093430757522583,0.1587644696235657,0.32535815984010696,0.6490746736526489,1.4008216559886932,2.752500534057618,2.5937360644340526
221,m426,Thy1,na,Thy1,units,pre,39-40,1.0,2.0,2,5,2.8130615305664213,1.677218390838361,1.654717206954956,-0.29951018095016474,0.13361512124538422,0.8509130477905273,1.736339420080185,3.0172213554382328,3.3167315363883976
221,m426,Thy1,na,Thy1,units,pre,39-40,2.0,3.0,2,5,2.0273384673935846,1.4238463636901224,1.5929359197616577,-0.10697153881192206,0.0626092292368412,0.4327005594968796,1.1804531514644623,2.690804219245911,2.797775758057833
221,m426,Thy1,na,Thy1,units,pre,39-40,3.0,4.0,2,5,2.228471301579043,1.4928065184674948,1.5255091190338135,-0.13343155086040492,0.1848853975534439,0.7369813621044159,1.356479525566101,3.0395089864730838,3.1729405373334885
222,m496,DAT,na,DAT,units,post,17-18,0.0,1.0,7,5,0.23602074354409777,0.48581966154541106,0.5517231225967407,-0.24503503888845438,-0.07338566519320011,0.11880073696374893,0.36191341280937195,0.7438620328903199,0.9888970717787743
222,m496,DAT,na,DAT,units,post,17-18,1.0,2.0,7,5,0.4094989470646028,0.6399210475243042,0.7313545942306519,0.19640337228775023,0.40249399840831757,0.7728576064109802,1.4422767460346222,2.5232740640640285,2.3268706917762785
222,m496,DAT,na,DAT,units,post,17-18,2.0,3.0,7,5,-0.14361415921036244,-0.3789645883329502,1.1725478172302246,0.27911265790462503,0.5699541568756104,0.9804594814777374,2.0378552079200745,3.887678742408755,3.60856608450413
222,m496,DAT,na,DAT,units,post,17-18,3.0,4.0,7,5,-1.879924502571283,-1.3711033887243087,0.8331775665283203,0.270027568936348,0.6045489311218262,1.1630238890647888,2.1890905499458313,4.385172319412232,4.115144750475884
222,m496,DAT,na,DAT,units,post,39-40,0.0,1.0,8,4,0.40752128359097006,0.6383739371175565,0.7027294635772705,-0.042747914046049114,0.08054594323039055,0.2247840017080307,0.4192793592810631,0.8321516096591952,0.8748995237052444
222,m496,DAT,na,DAT,units,post,39-40,1.0,2.0,8,4,1.7499081541243653,1.322840940598818,1.269732117652893,0.0782659210264683,0.3674210160970688,0.7511559128761292,1.415247917175293,2.6974881172180183,2.61922219619155
222,m496,DAT,na,DAT,units,post,39-40,2.0,3.0,8,4,1.863942482203165,1.3652627886978994,1.3657797574996948,0.06127218715846541,0.2830638587474823,0.6760215759277344,1.3725914359092712,2.8686639308929465,2.807391743734481
222,m496,DAT,na,DAT,units,post,39-40,3.0,4.0,8,4,1.9521134693047701,1.3971805428450434,1.460099697113037,0.08840992450714112,0.3510012626647949,0.6586707830429077,1.4200943112373352,3.195310020446778,3.106900095939637
222,m496,DAT,na,DAT,units,pre,17-18,0.0,1.0,4,8,-0.03737197178922833,-0.19331831726256138,0.5412583351135254,-0.5818795382976532,-0.1441209502518177,0.5821424722671509,1.8075063526630402,3.0238162279129033,3.605695766210556
222,m496,DAT,na,DAT,units,pre,17-18,1.0,2.0,4,8,-0.02724670135209406,-0.16506574857339137,0.6919373273849487,-2.3633535385131834,-1.7133112251758575,-0.4957151412963867,0.629083126783371,2.7805543661117564,5.14390790462494
222,m496,DAT,na,DAT,units,pre,17-18,2.0,3.0,4,8,0.38698850039695265,0.6220839978627908,1.0856658220291138,-1.4764801025390624,-0.662949338555336,0.3136540800333023,2.00237774848938,4.682713747024538,6.1591938495636
222,m496,DAT,na,DAT,units,pre,17-18,3.0,4.0,4,8,0.45152501838036435,0.671956113433284,0.9730518460273743,-1.2027940154075623,-0.3973747417330742,0.8352685570716858,2.4652024507522583,5.471108341217041,6.673902356624604
222,m496,DAT,na,DAT,units,pre,31-32,0.0,1.0,8,6,0.014134052624865338,0.11888672181898759,0.7207052707672119,-0.4682365298271179,-0.12366898730397224,0.6501321792602539,2.3766790628433228,4.523669815063479,4.991906344890597
222,m496,DAT,na,DAT,units,pre,31-32,1.0,2.0,8,6,0.4560730180498788,0.6753317836810873,0.9690079689025879,-0.7159474492073059,-0.30055899173021317,0.6996907889842987,3.832063853740692,7.631880283355713,8.347827732563019
222,m496,DAT,na,DAT,units,pre,31-32,2.0,3.0,8,6,0.3816317208248337,0.6177634829162644,1.133626937866211,-0.4122177273035048,0.136559646576643,1.1163805723190308,4.39905309677124,8.456029319763186,8.86824704706669
222,m496,DAT,na,DAT,units,pre,31-32,3.0,4.0,8,6,0.4026512214662341,0.6345480450416927,1.214147686958313,-0.4649324297904967,0.05035840813070536,1.0129781663417816,3.922667384147644,8.037929248809817,8.502861678600315
222,m496,DAT,na,DAT,units,pre,39-40,0.0,1.0,4,5,0.5504886868909897,0.7419492481908649,1.0996997356414795,-0.8870701193809508,-0.567115530371666,0.03330099303275347,0.9243360310792923,1.939231324195863,2.826301443576814
222,m496,DAT,na,DAT,units,pre,39-40,1.0,2.0,4,5,3.1739912994847987,1.7815698974457328,2.2035696506500244,-1.8324833393096924,-1.1539214849472046,-0.2754910886287689,1.310616910457611,3.177549409866335,5.010032749176028
222,m496,DAT,na,DAT,units,pre,39-40,2.0,3.0,4,5,3.3162149483840238,1.8210477611485163,2.098282814025879,-1.2017605066299437,-0.6213216632604599,0.14302611351013184,2.0000649988651276,4.116279029846192,5.318039536476135
222,m496,DAT,na,DAT,units,pre,39-40,3.0,4.0,4,5,4.632235511098622,2.152262881503703,2.39017915725708,-1.151541292667389,-0.4527822732925415,0.38203224539756775,1.9750400185585022,4.643443393707276,5.794984686374665
229,m357,TH,na,TH,units,post,17-18,0.0,1.0,5,4,0.22533196352961876,0.4746914403374246,0.6186070442199707,0.003312563151121154,0.1256583984941244,0.2890089899301529,0.5102051943540573,1.055672526359558,1.052359963208437
229,m357,TH,na,TH,units,post,17-18,1.0,2.0,5,4,1.3736235676578588,1.1720168802785473,1.4014767408370972,0.15478579699993134,0.36981547623872757,0.7720052897930145,1.4477637112140656,3.3658132076263443,3.211027410626413
229,m357,TH,na,TH,units,post,17-18,2.0,3.0,5,4,0.8491284244015045,0.9214816462640504,1.092421293258667,0.34596945643424987,0.5862071812152863,1.0489423871040344,2.3085139393806458,3.836115312576295,3.4901458561420453
229,m357,TH,na,TH,units,post,17-18,3.0,4.0,5,4,0.8633914921314662,0.9291886203196131,1.1261630058288574,0.32032916247844695,0.648449033498764,1.1230170130729675,2.536666512489319,4.169177961349488,3.8488487988710416
229,m357,TH,na,TH,units,post,31-32,0.0,1.0,4,3,0.5136579296327549,0.7166993300071899,0.798478901386261,-0.018444965966045855,0.1296236254274845,0.43084174394607544,1.2821758687496185,2.585098624229433,2.603543590195479
229,m357,TH,na,TH,units,post,31-32,1.0,2.0,4,3,-0.027736725470541245,-0.16654346420841992,0.8302705883979797,0.2557585865259171,0.4657907783985138,1.0447930693626404,3.2295491099357605,5.638451766967775,5.3826931804418585
229,m357,TH,na,TH,units,post,31-32,2.0,3.0,4,3,-0.09226627198236151,-0.30375363698622854,0.8108102679252625,0.28842352926731113,0.668657585978508,1.2971634268760681,3.81864732503891,6.951092958450317,6.662669429183007
229,m357,TH,na,TH,units,post,31-32,3.0,4.0,4,3,0.02157873225601387,0.14689701241350644,0.8878385424613953,0.2377768933773041,0.6559401005506516,1.3314807415008545,4.33249032497406,7.551363372802736,7.313586479425432
229,m357,TH,na,TH,units,post,39-40,0.0,1.0,2,4,0.32485655578621736,0.5699618897665153,0.9002236723899841,-0.06301186494529247,0.07354896329343319,0.24657104909420013,0.555972084403038,0.9781158864498143,1.0411277513951067
229,m357,TH,na,TH,units,post,39-40,1.0,2.0,2,4,0.41925207397807135,0.6474967752646119,1.0239051580429077,0.06886602640151979,0.26533085852861404,0.4901340901851654,0.9301306009292603,1.7494190096855164,1.6805529832839967
229,m357,TH,na,TH,units,post,39-40,2.0,3.0,2,4,0.1410480166670025,0.3755635986980135,0.8300923109054565,0.17793998420238497,0.294079527258873,0.5056628584861755,0.8815612196922302,1.6829269409179695,1.5049869567155845
229,m357,TH,na,TH,units,post,39-40,3.0,4.0,2,4,1.0143847342735794,1.0071666864395286,1.215261459350586,0.2154616579413414,0.3492569848895073,0.5904532968997955,1.1139037311077118,2.158873343467713,1.943411685526372
